Training_ID,Model,Representation,Embedding,Embedding_Type,Training_Number,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
harem_ELMo+CNN+Embeddings_word2vec_cbow_9_4,harem,ELMo+CNN+Embeddings,word2vec,cbow,9,4,0,1,00:00:59,59.0,59.0,0.9309145298176833,0.9370899572819055,0.5353535353535354,0.2435793457691268,0.33481976960233534,224.7554449821586,0.9693797691254158,0.9724124437487771,0.7107231920199499,0.7107231920199499,0.7107231920199,75.10276198387146,0.9672195121951219,0.9698311444652908,0.7367280606717227,0.6811352253756261,0.7078417765440167,78.55992568213985
harem_ELMo+CNN+Embeddings_word2vec_skip_5_1,harem,ELMo+CNN+Embeddings,word2vec,skip,5,1,0,1,00:00:59,59.0,59.0,0.9320033400284353,0.9384238676626572,0.49097262667443214,0.22876526458616012,0.312106627175077,225.4144541327633,0.9699583883081295,0.9721912107987415,0.7165898617511519,0.7493975903614456,0.7326266195523645,71.26301523844401,0.9677448405253283,0.9706116322701689,0.7264285714285714,0.6791318864774625,0.7019844693700968,80.00267870021317
harem_ELMo+CNN+Embeddings_word2vec_skip_5_2,harem,ELMo+CNN+Embeddings,word2vec,skip,5,2,0,1,00:00:59,59.0,59.0,0.9319920561485862,0.9384125837828079,0.49067599067599066,0.22849389416553595,0.31179411220140074,225.41610549812887,0.9699583883081295,0.9721912107987415,0.7165898617511519,0.7493975903614456,0.7326266195523645,71.28728739420573,0.9677298311444653,0.9705816135084427,0.727110157367668,0.6787979966611019,0.7021239854946834,79.99276414907203
harem_ELMo+CNN+Embeddings_word2vec_skip_5_3,harem,ELMo+CNN+Embeddings,word2vec,skip,5,3,0,1,00:00:59,59.0,59.0,0.9320033400284353,0.9384125837828079,0.493841642228739,0.22849389416553595,0.3124304267160977,225.52026014185662,0.9708718156906526,0.9726986704556988,0.7123287671232875,0.7518072289156624,0.7315357561546978,72.38675333658854,0.9672195121951219,0.969906191369606,0.7188264058679706,0.6871452420701168,0.702628883577963,80.35761191709986
harem_ELMo+CNN+Embeddings_word2vec_skip_5_4,harem,ELMo+CNN+Embeddings,word2vec,skip,5,4,0,1,00:00:59,59.0,59.0,0.9319694883888876,0.9383900160231093,0.49039021549213746,0.22849389416553595,0.31173639392813135,225.41832197957964,0.9706688318278697,0.9728001623870902,0.7211981566820275,0.7542168674698793,0.7373380447584894,71.24501419067383,0.9678198874296435,0.970686679174484,0.7274678111587983,0.6791318864774625,0.702469348989762,80.02425342235925
harem_ELMo+CNN+Embeddings_word2vec_skip_6_0,harem,ELMo+CNN+Embeddings,word2vec,skip,6,0,0,1,00:00:59,59.0,59.0,0.9309818551806003,0.937312757899497,0.49125874125874125,0.22833152762730227,0.31176035502954247,224.47817487859015,0.9667664670658682,0.9686626746506986,0.6643990929705214,0.7181372549019606,0.6902237926972409,80.31669108072917,0.9624615384615385,0.964953095684803,0.6614936954413191,0.6831385642737896,0.6721419185282023,87.95118719676755
harem_ELMo+CNN+Embeddings_word2vec_skip_6_1,harem,ELMo+CNN+Embeddings,word2vec,skip,6,1,0,1,00:00:59,59.0,59.0,0.9308348877960545,0.9372336216155107,0.48862973760932943,0.22697724810400866,0.3099685592749705,224.58009792441752,0.9660678642714571,0.9680638722554891,0.6636771300448429,0.7254901960784311,0.6932084309132989,81.32783991495768,0.9618311444652908,0.9642476547842401,0.6552166934189406,0.6814691151919866,0.6680851063829287,88.924216243456
harem_ELMo+CNN+Embeddings_word2vec_skip_6_2,harem,ELMo+CNN+Embeddings,word2vec,skip,6,2,0,1,00:00:59,59.0,59.0,0.9308688033463343,0.9372675371657905,0.48891481913652274,0.22697724810400866,0.31002589715127005,224.56495461535098,0.9660678642714571,0.9680638722554891,0.6636771300448429,0.7254901960784311,0.6932084309132989,81.3033223470052,0.9618461538461538,0.9642626641651032,0.6548956661316212,0.6811352253756261,0.667757774140703,88.87061248635347
harem_ELMo+CNN+Embeddings_word2vec_skip_6_3,harem,ELMo+CNN+Embeddings,word2vec,skip,6,3,0,1,00:00:59,59.0,59.0,0.9310609914645865,0.9373918941834831,0.49242424242424243,0.22887323943661972,0.31249999999995665,224.4866270520794,0.9670658682634731,0.969061876247505,0.6674208144796379,0.7230392156862743,0.6941176470587735,80.19886678059896,0.9625515947467167,0.9650281425891182,0.6623544631306598,0.6838063439065108,0.6729094792179556,87.8461609606473
harem_ELMo+CNN+Embeddings_word2vec_skip_6_4,harem,ELMo+CNN+Embeddings,word2vec,skip,6,4,0,1,00:00:59,59.0,59.0,0.9310383810977333,0.9373692838166299,0.4909831297265852,0.228602383531961,0.3119571243762272,224.46349979514505,0.9671656686626746,0.969061876247505,0.6659142212189615,0.7230392156862743,0.6933019976497736,80.1742182413737,0.9626116322701689,0.9650881801125704,0.6631067961165048,0.6841402337228715,0.6734593262119468,87.82282993028748
harem_ELMo+CNN+Embeddings_word2vec_skip_7_0,harem,ELMo+CNN+Embeddings,word2vec,skip,7,0,0,1,00:00:59,59.0,59.0,0.9302589962067918,0.9365509944508853,0.4963008631319359,0.21745002701242572,0.3024042073628426,229.17350891454896,0.9747715946843853,0.9774709302325582,0.7358024691358023,0.7487437185929646,0.7422166874221168,76.06057815551758,0.9644277673545967,0.9672945590994372,0.6870725034199726,0.6707846410684474,0.6788308835951519,84.80514573151211
harem_ELMo+CNN+Embeddings_word2vec_skip_7_1,harem,ELMo+CNN+Embeddings,word2vec,skip,7,1,0,1,00:00:59,59.0,59.0,0.9304165775581644,0.9367873664779442,0.4969059405940594,0.21690977849810913,0.30199323053775384,229.20891941127493,0.9747715946843853,0.9774709302325582,0.7468671679197992,0.7487437185929646,0.7478042659974405,76.40365041097006,0.9634521575984991,0.9663039399624765,0.6759986343461932,0.66110183639399,0.6684672518568036,84.97302127334306
harem_ELMo+CNN+Embeddings_word2vec_skip_7_2,harem,ELMo+CNN+Embeddings,word2vec,skip,7,2,0,1,00:00:59,59.0,59.0,0.9304616008014137,0.9368323897211935,0.49907120743034056,0.21772015126958402,0.30317848410753717,229.20604361349078,0.9741486710963455,0.9768480066445183,0.7431421446384038,0.7487437185929646,0.745932415519349,76.4247678120931,0.9635722326454034,0.9664240150093809,0.67854694996573,0.66110183639399,0.6697108066970582,84.92681545581458
harem_ELMo+CNN+Embeddings_word2vec_skip_7_3,harem,ELMo+CNN+Embeddings,word2vec,skip,7,3,0,1,00:00:59,59.0,59.0,0.9302364845851671,0.9365397386400729,0.496594427244582,0.21663965424095083,0.30167387624596104,229.18103922658892,0.9743563122923588,0.9771594684385382,0.7400990099009899,0.7512562814070349,0.7456359102243887,76.02452265421549,0.9643977485928705,0.967264540337711,0.6861538461538461,0.6701168614357262,0.6780405405404906,84.7464850083837
harem_ELMo+CNN+Embeddings_word2vec_skip_7_4,harem,ELMo+CNN+Embeddings,word2vec,skip,7,4,0,1,00:00:59,59.0,59.0,0.9302252287743548,0.9365172270184483,0.49660284126003706,0.2171799027552674,0.3021988348054453,229.1773248216999,0.9747715946843853,0.9774709302325582,0.7382716049382714,0.7512562814070349,0.7447073474470234,76.10739479064941,0.9643076923076923,0.9671894934333959,0.686046511627907,0.6697829716193656,0.6778171988511074,84.82347800596705
harem_ELMo+CNN+Embeddings_word2vec_skip_8_0,harem,ELMo+CNN+Embeddings,word2vec,skip,8,0,0,1,00:01:00,60.0,60.0,0.931644745701845,0.9379404767248732,0.50875,0.22047670639219935,0.30763416477697975,226.26500331821725,0.9690402476780186,0.9716024340770791,0.7455012853470435,0.71078431372549,0.7277289836887829,76.8470329284668,0.966844277673546,0.9693358348968105,0.7323065639897323,0.6667779632721202,0.6980076896189644,79.82219714038777
harem_ELMo+CNN+Embeddings_word2vec_skip_8_1,harem,ELMo+CNN+Embeddings,word2vec,skip,8,1,0,1,00:01:00,60.0,60.0,0.9314202989630561,0.9377048076491449,0.4968553459119497,0.21397616468039005,0.29912911775838275,226.67587757110596,0.9693605209779012,0.9716024340770791,0.744245524296675,0.7132352941176469,0.7284105131413766,77.1926882425944,0.9668893058161351,0.9693508442776736,0.7300145348837209,0.6707846410684474,0.6991473812423374,79.70130634307861
