Training_ID,Model,Representation,Embedding,Embedding_Type,Domain_Specific,Embedding_Domain,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
datalawyer-ft_ELMo+Embeddings_wang2vec_cbow_4,datalawyer-ft,ELMo+Embeddings,wang2vec,cbow,Não,wang2vec-Não,4,4,5,00:26:39,1599.0,319.8,0.9904800503109497,0.9909076933827126,0.9002701485817199,0.8946308724832215,0.8974416517055156,38.166045265119585,0.9873102198051212,0.9877500966396076,0.8701431492842536,0.8948475289169295,0.8823224468636098,45.818730156376674,0.985732324876004,0.9863441686085112,0.8572829818538499,0.9089963598543942,0.8823826350327618,51.96240278459945
datalawyer-ft_ELMo+Embeddings_wang2vec_cbow_5,datalawyer-ft,ELMo+Embeddings,wang2vec,cbow,Não,wang2vec-Não,5,4,5,00:29:06,1746.0,349.2,0.9902201104045839,0.9906449584235902,0.8978928491369648,0.8960850111856823,0.8969880192587115,38.17428326020475,0.9872435717998961,0.9877101078364725,0.868474923234391,0.8922187171398528,0.8801867219916514,47.05633291208519,0.9859406121040916,0.9866045276436205,0.864516129032258,0.905876235049402,0.8847130523107676,51.38976495670823
datalawyer-ft_ELMo+Embeddings_wang2vec_cbow_6,datalawyer-ft,ELMo+Embeddings,wang2vec,cbow,Não,wang2vec-Não,6,4,5,00:26:56,1616.0,323.2,0.9902201104045839,0.9906449584235902,0.8978928491369648,0.8960850111856823,0.8969880192587115,38.17428326020475,0.9872435717998961,0.9877101078364725,0.868474923234391,0.8922187171398528,0.8801867219916514,47.05633291208519,0.9859406121040916,0.9866045276436205,0.864516129032258,0.905876235049402,0.8847130523107676,51.38976495670823
datalawyer-ft_ELMo+Embeddings_wang2vec_cbow_7,datalawyer-ft,ELMo+Embeddings,wang2vec,cbow,Não,wang2vec-Não,7,4,5,00:26:35,1595.0,319.0,0.9902201104045839,0.9906449584235902,0.8978928491369648,0.8960850111856823,0.8969880192587115,38.17428326020475,0.9872435717998961,0.9877101078364725,0.868474923234391,0.8922187171398528,0.8801867219916514,47.05633291208519,0.9859406121040916,0.9866045276436205,0.864516129032258,0.905876235049402,0.8847130523107676,51.38976495670823
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_5B-jur2vec-nilc_10,datalawyer-ft,ELMo+Embeddings,glove,glove,Sim,glove-Sim,10,4,5,00:26:42,1602.0,320.4,0.9902033400880441,0.9905974425267277,0.8985474608715235,0.8926174496644296,0.8955726390213293,38.7571979155306,0.9871236053904907,0.9876168006291571,0.8676844783715013,0.8964248159831756,0.8818205327126473,46.540383176983525,0.9859796659593579,0.9866175455953761,0.8662041625371655,0.9089963598543942,0.8870844963206809,52.54043972267295
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_5B-jur2vec-nilc_11,datalawyer-ft,ELMo+Embeddings,glove,glove,Sim,glove-Sim,11,4,5,00:26:40,1600.0,320.0,0.9902033400880441,0.9905974425267277,0.8985474608715235,0.8926174496644296,0.8955726390213293,38.7571979155306,0.9871236053904907,0.9876168006291571,0.8676844783715013,0.8964248159831756,0.8818205327126473,46.540383176983525,0.9859796659593579,0.9866175455953761,0.8662041625371655,0.9089963598543942,0.8870844963206809,52.54043972267295
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_5B-jur2vec-nilc_2,datalawyer-ft,ELMo+Embeddings,glove,glove,Sim,glove-Sim,2,4,5,00:26:37,1597.0,319.4,0.9905163859967857,0.9909272587520089,0.8996060776589758,0.8940715883668904,0.8968302945301044,38.00958594240126,0.9866837285560043,0.9870969461884006,0.8632435180477885,0.8927444794952681,0.8777461876453364,47.16249946378312,0.9860968275251571,0.986643581498887,0.8583374323659616,0.907436297451898,0.8822042467138024,53.6074057525059
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_5B-jur2vec-nilc_3,datalawyer-ft,ELMo+Embeddings,glove,glove,Sim,glove-Sim,3,4,5,00:26:42,1602.0,320.4,0.9902257005100972,0.9906086227377542,0.899943661971831,0.8934004474272931,0.8966601178781426,38.98877157735043,0.9869769797789952,0.9874301862145266,0.8719262295081968,0.8948475289169295,0.8832381940840185,47.08639135900533,0.9865394378848432,0.9871642995691058,0.8738738738738738,0.9079563182527302,0.8905891354245866,52.032048576283
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_5B-jur2vec-nilc_4,datalawyer-ft,ELMo+Embeddings,glove,glove,Sim,glove-Sim,4,4,5,00:26:43,1603.0,320.6,0.9901949549297743,0.9905890573684578,0.8988283010365029,0.8923937360178971,0.8955994611584592,38.74926242867454,0.9871369349915357,0.9876168006291571,0.8679245283018868,0.8948475289169295,0.881180429717786,46.53598995928495,0.9858625043935587,0.9865134019813323,0.8641546851760039,0.906396255850234,0.884771573604011,52.8305405400834
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_5B-jur2vec-nilc_5,datalawyer-ft,ELMo+Embeddings,glove,glove,Sim,glove-Sim,5,4,5,00:26:43,1603.0,320.6,0.9904381245196003,0.9908545873803368,0.9005742596554442,0.8946308724832215,0.8975927276807761,38.48006075718364,0.9869903093800403,0.9874168566134816,0.8672114402451481,0.8927444794952681,0.8797927461139396,46.671055685799075,0.9864352942707995,0.9870341200515511,0.8690239043824701,0.907436297451898,0.8878148053929799,52.272485742029154
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_5B-jur2vec-nilc_6,datalawyer-ft,ELMo+Embeddings,glove,glove,Sim,glove-Sim,6,4,5,00:30:06,1806.0,361.2,0.9902033400880441,0.9905974425267277,0.8985474608715235,0.8926174496644296,0.8955726390213293,38.7571979155306,0.9871236053904907,0.9876168006291571,0.8676844783715013,0.8964248159831756,0.8818205327126473,46.540383176983525,0.9859796659593579,0.9866175455953761,0.8662041625371655,0.9089963598543942,0.8870844963206809,52.54043972267295
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_5B-jur2vec-nilc_7,datalawyer-ft,ELMo+Embeddings,glove,glove,Sim,glove-Sim,7,4,5,00:26:45,1605.0,321.0,0.9902033400880441,0.9905974425267277,0.8985474608715235,0.8926174496644296,0.8955726390213293,38.7571979155306,0.9871236053904907,0.9876168006291571,0.8676844783715013,0.8964248159831756,0.8818205327126473,46.540383176983525,0.9859796659593579,0.9866175455953761,0.8662041625371655,0.9089963598543942,0.8870844963206809,52.54043972267295
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_5B-jur2vec-nilc_8,datalawyer-ft,ELMo+Embeddings,glove,glove,Sim,glove-Sim,8,4,5,00:26:39,1599.0,319.8,0.9902033400880441,0.9905974425267277,0.8985474608715235,0.8926174496644296,0.8955726390213293,38.7571979155306,0.9871236053904907,0.9876168006291571,0.8676844783715013,0.8964248159831756,0.8818205327126473,46.540383176983525,0.9859796659593579,0.9866175455953761,0.8662041625371655,0.9089963598543942,0.8870844963206809,52.54043972267295
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_5B-jur2vec-nilc_9,datalawyer-ft,ELMo+Embeddings,glove,glove,Sim,glove-Sim,9,4,5,00:26:41,1601.0,320.2,0.9902033400880441,0.9905974425267277,0.8985474608715235,0.8926174496644296,0.8955726390213293,38.7571979155306,0.9871236053904907,0.9876168006291571,0.8676844783715013,0.8964248159831756,0.8818205327126473,46.540383176983525,0.9859796659593579,0.9866175455953761,0.8662041625371655,0.9089963598543942,0.8870844963206809,52.54043972267295
datalawyer-ft_ELMo+Embeddings_glove_0,datalawyer-ft,ELMo+Embeddings,glove,glove,Não,glove-Não,0,4,5,00:26:42,1602.0,320.4,0.9903207323038222,0.9907148347425058,0.8983127109111361,0.8932885906040269,0.8957936062814978,38.087741980787186,0.9874301862145266,0.987896722251103,0.869120654396728,0.8937960042060988,0.8812856402280476,47.37461261029513,0.9860838095734017,0.9867477251129307,0.8669314796425025,0.9079563182527302,0.8869697739394979,51.64941425143548
datalawyer-ft_ELMo+Embeddings_glove_1,datalawyer-ft,ELMo+Embeddings,glove,glove,Não,glove-Não,1,4,5,00:26:37,1597.0,319.4,0.9904241492558172,0.9908294319055272,0.8982022471910113,0.8941834451901566,0.8961883408071248,38.11267228009271,0.9879233814531931,0.9883632582876795,0.8679918450560652,0.8953732912723449,0.8814699792960162,47.58095746670129,0.9861619172839345,0.9867737610164417,0.8649183572488867,0.9089963598543942,0.8864097363082666,51.85634568052472
datalawyer-ft_ELMo+Embeddings_glove_10,datalawyer-ft,ELMo+Embeddings,glove,glove,Não,glove-Não,10,4,5,00:26:32,1592.0,318.4,0.9904241492558172,0.9908294319055272,0.8982022471910113,0.8941834451901566,0.8961883408071248,38.11263121737809,0.9879233814531931,0.9883632582876795,0.8679918450560652,0.8953732912723449,0.8814699792960162,47.58074010093257,0.9861619172839345,0.9867737610164417,0.8649183572488867,0.9089963598543942,0.8864097363082666,51.855476010520505
datalawyer-ft_ELMo+Embeddings_glove_11,datalawyer-ft,ELMo+Embeddings,glove,glove,Não,glove-Não,11,4,5,00:26:39,1599.0,319.8,0.9904241492558172,0.9908294319055272,0.8982022471910113,0.8941834451901566,0.8961883408071248,38.11263121737809,0.9879233814531931,0.9883632582876795,0.8679918450560652,0.8953732912723449,0.8814699792960162,47.58074010093257,0.9861619172839345,0.9867737610164417,0.8649183572488867,0.9089963598543942,0.8864097363082666,51.855476010520505
datalawyer-ft_ELMo+Embeddings_glove_2,datalawyer-ft,ELMo+Embeddings,glove,glove,Não,glove-Não,2,4,5,00:26:34,1594.0,318.8,0.9902424708266369,0.9906449584235902,0.898232579083643,0.8925055928411633,0.8953599281826354,38.14351731636485,0.9878034150437878,0.988229962277229,0.8687022900763359,0.8974763406940063,0.882854926299407,45.75245722284857,0.9866956533059088,0.9873205149901715,0.8680555555555556,0.9100364014560582,0.8885503935008386,49.95102231907395
datalawyer-ft_ELMo+Embeddings_glove_3,datalawyer-ft,ELMo+Embeddings,glove,glove,Não,glove-Não,3,4,5,00:26:33,1593.0,318.6,0.9904241492558172,0.9908294319055272,0.8982022471910113,0.8941834451901566,0.8961883408071248,38.11263121737809,0.9879233814531931,0.9883632582876795,0.8679918450560652,0.8953732912723449,0.8814699792960162,47.58074010093257,0.9861619172839345,0.9867737610164417,0.8649183572488867,0.9089963598543942,0.8864097363082666,51.855476010520505
datalawyer-ft_ELMo+Embeddings_glove_4,datalawyer-ft,ELMo+Embeddings,glove,glove,Não,glove-Não,4,4,5,00:26:45,1605.0,321.0,0.9904241492558172,0.9908294319055272,0.8982022471910113,0.8941834451901566,0.8961883408071248,38.112650916224624,0.9879233814531931,0.9883632582876795,0.8679918450560652,0.8953732912723449,0.8814699792960162,47.58071442370145,0.9861619172839345,0.9867737610164417,0.8649183572488867,0.9089963598543942,0.8864097363082666,51.85593063426467
datalawyer-ft_ELMo+Embeddings_glove_5,datalawyer-ft,ELMo+Embeddings,glove,glove,Não,glove-Não,5,4,5,00:26:50,1610.0,322.0,0.9903570679896583,0.9907651456921249,0.8978192446043165,0.8934004474272931,0.8956043956043456,38.12079188081085,0.9877500966396076,0.9882033030751389,0.8663946965833759,0.8932702418506835,0.8796272327206336,47.649517437197126,0.9862920968014892,0.9868779046304854,0.8671294000991572,0.9095163806552262,0.8878172588831987,51.467268646888016
