,Training_ID,Scenario,Model,Embedding,Batch_Size,ELMo_Dropout,Training_Number,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
132,selective_harem_glove_64_0_3_5,selective,harem,glove,64,0,3,5,13.0,20.0,00:19:47,1187.0,59.35,0.9981985025052075,0.9982998367392896,0.9799675148890092,0.9802328730029786,0.9801001759847883,7.545316203316646,0.9838509316770186,0.9848861283643893,0.837264150943396,0.872235872235872,0.8543922984355695,103.64660620689392,0.9778911819887429,0.9796172607879925,0.8332184700206754,0.8073455759599332,0.8200780057655935,157.05394205057397
133,selective_harem_glove_64_0_4_0,selective,harem,glove,64,0,4,0,9.0,10.0,00:09:42,582.0,58.2,0.9951685901787735,0.9955985517085313,0.9439584472389284,0.9375509095845778,0.9407437678789855,21.105873221781717,0.9870232788509163,0.9882119861317484,0.8965517241379308,0.8729016786570741,0.88456865127577,74.95854711532593,0.9779962476547842,0.9797673545966229,0.8265060240963855,0.801669449081803,0.8138983050846959,138.00981122142863
134,selective_harem_glove_64_0_4_1,selective,harem,glove,64,0,4,1,7.0,10.0,00:09:42,582.0,58.2,0.9951459606245757,0.9955419778230369,0.9411604467447562,0.9380939451534075,0.9396246940440077,20.812497324018334,0.984348687469044,0.9852402179296682,0.8847117794486213,0.8465227817745801,0.8651960784313223,78.78480267524719,0.9761200750469043,0.9778011257035647,0.8202557898375389,0.7923205342237062,0.8060461956521239,138.71315930924325
135,selective_harem_glove_64_0_4_2,selective,harem,glove,64,0,4,2,9.0,10.0,00:09:44,584.0,58.4,0.9951233310703779,0.9955419778230369,0.9404045926735921,0.9340211783871843,0.9372020160740543,21.102564640899203,0.9850421000495295,0.986329866270431,0.8830845771144276,0.8513189448441245,0.8669108669108168,75.34382009506226,0.978266416510319,0.9799174484052533,0.8279681550709588,0.7986644407345576,0.8130523453432539,140.0882231514409
136,selective_harem_glove_64_0_4_3,selective,harem,glove,64,0,4,3,15.0,20.0,00:19:28,1168.0,58.4,0.998438560760353,0.9985743380855397,0.9820652173913044,0.9812652728753734,0.9816650821675448,6.384348155847237,0.9871223377909857,0.9881129271916791,0.8896882494004794,0.8896882494004794,0.8896882494004295,77.66357016563416,0.9780412757973733,0.9796472795497185,0.8164556962025317,0.818363939899833,0.8174087043521261,164.16749677118264
137,selective_harem_glove_64_0_4_4,selective,harem,glove,64,0,4,4,17.0,20.0,00:19:24,1164.0,58.2,0.9983706720977596,0.9984951346458475,0.9828571428571429,0.9807222373065436,0.9817885294916598,7.398391510123637,0.9861317483902923,0.9873204556711244,0.886746987951807,0.8824940047961628,0.8846153846153344,80.6298155784607,0.9785215759849906,0.9802926829268293,0.8170198452741338,0.8110183639398998,0.8140080428953923,175.93702578994464
138,selective_harem_glove_64_0_4_5,selective,harem,glove,64,0,4,5,17.0,20.0,00:20:11,1211.0,60.55,0.9979293957909029,0.9980651731160897,0.9763715372080392,0.9761064349714906,0.9762389680922786,7.403318059088579,0.9876176324913324,0.9883110450718178,0.880668257756563,0.884892086330935,0.8827751196171747,81.50008845329285,0.977515947467167,0.9791519699812383,0.8117883456128601,0.8093489148580968,0.8105667948503095,177.72440798777455
139,selective_harem_glove_64_0_5_0,selective,harem,glove,64,0,5,0,8.0,10.0,00:09:38,578.0,57.8,0.9950576606260296,0.9954864480603011,0.937144405310214,0.9386702849389417,0.9379067245118807,21.63001923062908,0.9840657667715417,0.9849791941540648,0.8329519450800913,0.8771084337349395,0.8544600938966634,78.72817528247833,0.9779212007504691,0.9796622889305816,0.8191844919786097,0.818363939899833,0.818774010355721,126.8090039739069
140,selective_harem_glove_64_0_5_1,selective,harem,glove,64,0,5,1,7.0,10.0,00:09:28,568.0,56.8,0.9953284737424116,0.9957459772968338,0.9417052574230454,0.9381275440976934,0.9399129961935335,20.938224023847436,0.9850806860854562,0.9861970973307622,0.8507109004739334,0.8650602409638551,0.8578255675029366,80.3430745601654,0.9777260787992496,0.9797973733583489,0.8273456574816882,0.7919866444073456,0.8092801091777051,140.25792823647552
141,selective_harem_glove_64_0_5_2,selective,harem,glove,64,0,5,2,7.0,10.0,00:09:38,578.0,57.8,0.9952156349439191,0.9956557062580398,0.9384866630375612,0.935685210312076,0.9370838429133893,20.83655312523913,0.9844717344971075,0.9855881457424135,0.8571428571428569,0.8674698795180721,0.8622754491017461,81.66893899440765,0.9772157598499062,0.9791219512195122,0.8383190883190883,0.7859766277128547,0.811304497673567,144.11269461433844
142,selective_harem_glove_64_0_5_3,selective,harem,glove,64,0,5,3,12.0,20.0,00:19:19,1159.0,57.95,0.9982961341427636,0.9984315407009546,0.9796251018744906,0.978561736770692,0.9790931306000044,6.899470909317928,0.9854866538110221,0.986603065056328,0.8601895734597154,0.8746987951807227,0.8673835125447528,93.08382844924927,0.9777110694183865,0.979452157598499,0.8279569892473119,0.7969949916527546,0.8121810139502734,163.38463333417783
143,selective_harem_glove_64_0_5_4,selective,harem,glove,64,0,5,4,18.0,20.0,00:19:47,1187.0,59.35,0.9986459344180904,0.9987700570964321,0.9834148994018488,0.9815468113975576,0.9824799674045406,5.925444489539559,0.9840657667715417,0.9852836699482391,0.8681055155875297,0.8722891566265057,0.8701923076922575,106.54972410202026,0.9787016885553471,0.9804577861163227,0.841164095371669,0.8010016694490818,0.8205917564562525,183.0554754149239
144,selective_harem_glove_64_0_5_5,selective,harem,glove,64,0,5,5,12.0,20.0,00:20:12,1212.0,60.6,0.9984315407009546,0.9985330956195978,0.9804878048780488,0.9818181818181818,0.9811525423728313,6.569286139153722,0.9846747183598904,0.9857911296051964,0.8557919621749407,0.8722891566265057,0.8639618138424319,91.95458710193634,0.978296435272045,0.9799324577861164,0.8281303602058319,0.8060100166944908,0.8169204737732157,154.3970911637792
145,selective_harem_glove_64_0_6_0,selective,harem,glove,64,0,6,0,9.0,10.0,00:09:38,578.0,57.8,0.9957040302978916,0.9960657961675429,0.9505194095133953,0.9417659804983749,0.9461224489795419,19.2595695879922,0.9873253493013973,0.9882235528942116,0.8716049382716047,0.8651960784313724,0.8683886838867887,68.51206636428833,0.978326454033771,0.980172607879925,0.8357689631176062,0.8020033388981636,0.8185380814448299,142.38861548225836
146,selective_harem_glove_64_0_6_1,selective,harem,glove,64,0,6,1,7.0,10.0,00:09:28,568.0,56.8,0.9951726866768413,0.9955570629133458,0.9431756389342034,0.9395991332611051,0.9413839891451332,20.887780253566913,0.9878243512974052,0.988622754491018,0.8697788697788695,0.8676470588235292,0.8687116564416676,68.90031576156616,0.9768555347091933,0.9786266416510319,0.8313295615275813,0.784974958263773,0.8074875493731254,138.7336709004528
147,selective_harem_glove_64_0_6_2,selective,harem,glove,64,0,6,2,9.0,10.0,00:09:33,573.0,57.3,0.9952518229608276,0.9956927251144649,0.943612094797058,0.9382448537378115,0.9409208203177553,20.618262162849085,0.9870259481037924,0.9880239520958084,0.864734299516908,0.8774509803921566,0.8710462287104122,71.17239308357239,0.9777560975609756,0.9796022514071294,0.8321142459073494,0.7976627712854758,0.8145243777701513,142.2295636950799
148,selective_harem_glove_64_0_6_3,selective,harem,glove,64,0,6,3,18.0,20.0,00:19:42,1182.0,59.1,0.9988581764739133,0.9989147023910463,0.9867100623813398,0.985373781148429,0.9860414690336945,5.86324087096684,0.9883233532934131,0.9892215568862276,0.8649289099526064,0.8946078431372546,0.8795180722891064,89.46590614318848,0.9775759849906192,0.9792720450281426,0.8198906356801093,0.8010016694490818,0.8103360918763222,192.44991543607892
149,selective_harem_glove_64_0_6_4,selective,harem,glove,64,0,6,4,14.0,20.0,00:19:25,1165.0,58.25,0.9985303261545418,0.9986433779888079,0.9815618221258134,0.980498374864572,0.981029810298053,7.268100636218911,0.9881237524950099,0.9892215568862276,0.8625592417061609,0.8921568627450978,0.8771084337348896,85.1082661151886,0.9784615384615385,0.9802326454033771,0.8310927266459841,0.805008347245409,0.8178426051559882,168.46271403330678
150,selective_harem_glove_64_0_6_5,selective,harem,glove,64,0,6,5,12.0,20.0,00:19:36,1176.0,58.8,0.9984738002374088,0.9985981572551015,0.9823657080846446,0.9807692307692307,0.9815668202764477,6.2730016050054065,0.9881237524950099,0.9889221556886227,0.8768115942028983,0.8897058823529409,0.8832116788320666,74.28062772750854,0.978686679174484,0.9803827392120075,0.832019197805965,0.8103505843071787,0.8210419485791111,161.12260714117087
151,selective_harem_glove_64_0_7_0,selective,harem,glove,64,0,7,0,7.0,10.0,00:09:41,581.0,58.1,0.995081210675011,0.9955764663507536,0.9446564885496184,0.9359805510534847,0.9402985074626365,20.591304796845165,0.9860880398671097,0.987749169435216,0.8765743073047857,0.8743718592964822,0.8754716981131574,64.39598774909973,0.9765403377110694,0.9786116322701689,0.8308637513552584,0.7676126878130217,0.7979868101353197,135.5531865245891
152,selective_harem_glove_64_0_7_1,selective,harem,glove,64,0,7,1,7.0,10.0,00:09:29,569.0,56.9,0.9951937687831343,0.9956440012156276,0.9474114441416893,0.9392220421393841,0.943298969072115,20.07476480683284,0.985984219269103,0.9875415282392026,0.8740554156171282,0.8718592964824118,0.872955974842717,68.56655168533325,0.976390243902439,0.9783564727954972,0.832548024646611,0.7669449081803005,0.7984011122696756,142.9125880115437
153,selective_harem_none_64_0_2_2,selective,harem,none,64,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
154,selective_harem_none_64_0_2_3,selective,harem,none,64,0,2,3,18.0,20.0,00:19:26,1166.0,58.3,0.9978987301515186,0.9980804615978738,0.9756637168141593,0.9721686414990356,0.973913043478211,8.912226657369244,0.9830346017444647,0.9841847982363654,0.8528225806451611,0.8980891719745221,0.8748707342295258,112.50309562683105,0.977545966228893,0.9793621013133208,0.8246998284734134,0.8026711185308848,0.8135363790185626,183.60543243840056
155,selective_harem_none_64_0_2_4,selective,harem,none,64,0,2,4,17.0,20.0,00:19:25,1165.0,58.25,0.9980009540900934,0.9981372526748598,0.9756569847856155,0.9718930834940755,0.9737713970181721,8.393754439567452,0.98629349180485,0.9874436882967507,0.8739495798319326,0.8832271762208066,0.8785638859555993,82.2692232131958,0.9782814258911819,0.9802476547842401,0.8382932950878451,0.7806343906510852,0.8084370677731175,189.70375726807794
156,selective_harem_none_64_0_2_5,selective,harem,none,64,0,2,5,12.0,20.0,00:19:20,1160.0,58.0,0.9984439244905841,0.99850071556757,0.9800884955752213,0.9765775695783963,0.9783298826776589,7.21191645202352,0.9827470526214895,0.9838013994057319,0.852226720647773,0.8938428874734605,0.8725388601035768,86.22959661483765,0.9770356472795497,0.9789268292682927,0.8089542036910458,0.7903171953255426,0.799527106907567,146.83079669160662
157,selective_harem_none_64_0_3_0,selective,harem,none,64,0,3,0,,,,,,,,,,,,,,,,,,,,,,,
158,selective_harem_none_64_0_3_1,selective,harem,none,64,0,3,1,,,,,,,,,,,,,,,,,,,,,,,
159,selective_harem_none_64_0_3_2,selective,harem,none,64,0,3,2,,,,,,,,,,,,,,,,,,,,,,,
160,selective_harem_none_64_0_3_3,selective,harem,none,64,0,3,3,19.0,20.0,00:19:46,1186.0,59.3,0.998434949051399,0.9985475426448235,0.9810400866738895,0.9807744381261847,0.9809072444143034,7.043453623999411,0.9832298136645963,0.9847826086956522,0.8470873786407764,0.8574938574938572,0.8522588522588019,120.24824047088623,0.9781763602251408,0.9801425891181988,0.8484301696138579,0.784974958263773,0.815469996531341,192.67932154097647
161,selective_harem_none_64_0_3_4,selective,harem,none,64,0,3,4,19.0,20.0,00:19:31,1171.0,58.55,0.9978269436469065,0.9980070933963857,0.9750542299349241,0.9737340915245059,0.9743937135888946,8.88643185772113,0.9836438923395445,0.9849896480331263,0.8393285371702636,0.8599508599508597,0.8495145631067459,111.25939559936523,0.9785966228893058,0.9803527204502814,0.8416225749559083,0.7966611018363939,0.8185248713550102,178.11283802536298
162,selective_harem_none_64_0_3_5,selective,harem,none,64,0,3,5,18.0,20.0,00:19:39,1179.0,58.95,0.9982547993019197,0.9984236896920565,0.9810092240911558,0.9791497427565665,0.9800786014364592,7.539358051855173,0.982712215320911,0.9840579710144928,0.8409638554216865,0.8574938574938572,0.8491484184914339,118.51352787017822,0.9776060037523452,0.9793621013133208,0.8332750786438309,0.7959933222036728,0.8142076502731741,188.57437864339576
163,selective_harem_none_64_0_4_0,selective,harem,none,64,0,4,0,,,,,,,,,,,,,,,,,,,,,,,
164,selective_harem_none_64_0_4_1,selective,harem,none,64,0,4,1,,,,,,,,,,,,,,,,,,,,,,,
165,selective_harem_none_64_0_4_2,selective,harem,none,64,0,4,2,,,,,,,,,,,,,,,,,,,,,,,
166,selective_harem_none_64_0_4_3,selective,harem,none,64,0,4,3,13.0,20.0,00:18:53,1133.0,56.65,0.9979746548992985,0.998133061778683,0.9787234042553191,0.9742058104805865,0.9764593822288247,9.087330901800696,0.9862308073303616,0.987518573551263,0.869358669833729,0.8776978417266185,0.8735083532219068,75.55364990234375,0.9784315196998123,0.980187617260788,0.8211382113821138,0.8093489148580968,0.8152009416512027,160.85295997475677
167,selective_harem_none_64_0_4_4,selective,harem,none,64,0,4,4,19.0,20.0,00:18:55,1135.0,56.75,0.9980538583389907,0.9982009504412763,0.9784565039541859,0.9742058104805865,0.9763265306121949,8.336480049944635,0.9855373947498762,0.986627043090639,0.8861386138613859,0.858513189448441,0.8721071863580498,103.62802934646606,0.9783864915572232,0.9803227016885554,0.8407977606717985,0.8023372287145242,0.8211173757047169,189.01126530485334
168,selective_harem_fasttext_64_0_4_1,selective,harem,fasttext,64,0,4,1,4.0,10.0,00:09:23,563.0,56.3,0.9950554424077845,0.9954062004978502,0.9408235614944096,0.9367363562313331,0.9387755102040317,20.368053742309115,0.9852402179296682,0.9868251609707777,0.8704156479217602,0.8537170263788967,0.8619854721549135,64.85643815994263,0.9777410881801125,0.9796172607879925,0.8163474692202463,0.7969949916527546,0.8065551613447718,108.97929195188127
169,selective_harem_fasttext_64_0_4_2,selective,harem,fasttext,64,0,4,2,6.0,10.0,00:09:35,575.0,57.5,0.9952591083955646,0.9955872369314325,0.9455838118676511,0.9389084985066521,0.9422343324250182,20.716195063804513,0.9841505695889053,0.9852402179296682,0.870731707317073,0.8561151079136688,0.8633615477629486,73.40104150772095,0.9767954971857411,0.9786266416510319,0.8233069783430732,0.7996661101836394,0.8113143631435815,126.98244717436016
170,selective_harem_fasttext_64_0_4_3,selective,harem,fasttext,64,0,4,3,17.0,20.0,00:19:40,1180.0,59.0,0.9984611903145508,0.9985630233084408,0.9809885931558935,0.9807222373065436,0.9808553971486262,6.0743684252696255,0.9861317483902923,0.9876176324913324,0.8924999999999997,0.8561151079136688,0.8739290085678812,94.63825464248657,0.9773508442776735,0.9793170731707317,0.8250517598343685,0.798330550918197,0.8114712370608698,179.7470084136387
171,selective_harem_fasttext_64_0_4_4,selective,harem,fasttext,64,0,4,4,17.0,20.0,00:19:03,1143.0,57.15,0.9986648563023308,0.9987327449649241,0.981591770438549,0.9845234862883518,0.9830554425917895,5.637127403003066,0.9861317483902923,0.987518573551263,0.8952618453865334,0.8609112709832132,0.8777506112468936,101.58773612976074,0.977515947467167,0.9797073170731707,0.8375044060627423,0.7933222036727879,0.8148148148147649,192.53132190344468
172,selective_harem_fasttext_64_0_4_5,selective,harem,fasttext,64,0,4,5,17.0,20.0,00:19:33,1173.0,58.65,0.9985743380855397,0.998653541525232,0.9828897338403042,0.9826228617974477,0.98275627970124,6.572502525884714,0.9862308073303616,0.9876176324913324,0.8994974874371857,0.858513189448441,0.878527607361913,92.65518999099731,0.9772908067542214,0.9792120075046904,0.8225973131243541,0.7973288814691152,0.809766022380418,181.1498346868551
173,selective_harem_fasttext_64_0_5_0,selective,harem,fasttext,64,0,5,0,7.0,10.0,00:09:38,578.0,57.8,0.9948884024282909,0.9953510415021101,0.9409513395297977,0.934056987788331,0.9374914884923917,21.245131884048234,0.9819344362123211,0.98325383132041,0.8465227817745801,0.8506024096385539,0.848557692307642,85.0194560289383,0.9767054409005629,0.9786116322701689,0.8187175043327556,0.7886477462437396,0.8034013605441677,142.53447219560732
174,selective_harem_fasttext_64_0_5_1,selective,harem,fasttext,64,0,5,1,7.0,10.0,00:09:18,558.0,55.8,0.9949561057073865,0.9953510415021101,0.9396174863387978,0.9332428765264587,0.93641933287946,21.350666103078357,0.9835583071145844,0.9846747183598904,0.8430913348946134,0.8674698795180721,0.8551068883609949,78.87302315235138,0.9769455909943715,0.9788968105065666,0.816171389080857,0.7886477462437396,0.8021735438953483,140.71293582556382
175,selective_harem_fasttext_64_0_5_2,selective,harem,fasttext,64,0,5,2,7.0,10.0,00:09:31,571.0,57.1,0.9953284737424116,0.9957346934169845,0.9464773347897324,0.9405698778833107,0.943514359602509,20.253383344678735,0.9841672587029331,0.9853851618796305,0.8494117647058821,0.8698795180722889,0.8595238095237594,82.53524935245514,0.9773208255159475,0.9791819887429644,0.8200966850828729,0.7929883138564274,0.8063147173654228,139.18314124053379
176,selective_harem_fasttext_64_0_5_3,selective,harem,fasttext,64,0,5,3,15.0,20.0,00:20:13,1213.0,60.65,0.9989280314143215,0.9989844508135678,0.9867280606717227,0.9886024423337856,0.9876643622068092,4.941596423512075,0.9857911296051964,0.9871105247132853,0.8746987951807227,0.8746987951807227,0.8746987951806727,110.26023066043854,0.9781463414634146,0.9802476547842401,0.8424608819345661,0.7909849749582638,0.8159118305492871,196.91698437816692
177,selective_harem_fasttext_64_0_5_4,selective,harem,fasttext,64,0,5,4,12.0,20.0,00:19:11,1151.0,57.55,0.9986346505382411,0.9987474893367335,0.9829083016820401,0.9831750339213026,0.9830416497082665,5.8018950535290275,0.9850806860854562,0.9861970973307622,0.8441860465116277,0.8746987951807227,0.8591715976330859,82.94086873531342,0.9778011257035647,0.9796472795497185,0.8245614035087719,0.8003338898163606,0.812267028126009,154.5983027692111
178,selective_harem_fasttext_64_0_5_5,selective,harem,fasttext,64,0,5,5,15.0,20.0,00:19:45,1185.0,59.25,0.9984428245808039,0.9985895150188441,0.982613420266232,0.9815468113975576,0.9820798262285679,6.269123535547683,0.9846747183598904,0.9859941134679793,0.8501170960187351,0.8746987951807227,0.862232779097337,101.07199347019196,0.9780863039399624,0.9801125703564728,0.8213305898491083,0.7996661101836394,0.810353578074726,179.08751397762657
179,selective_harem_fasttext_64_0_6_0,selective,harem,fasttext,64,0,6,0,9.0,10.0,00:09:29,569.0,56.9,0.995353569611667,0.9956927251144649,0.9466630196936543,0.9374322860238353,0.942025040827386,21.09231356720426,0.9884231536926148,0.9891217564870259,0.8698795180722889,0.8848039215686272,0.8772782503037164,68.90028023719788,0.9781313320825515,0.9799174484052533,0.8295059151009047,0.7959933222036728,0.8124041574373331,141.4792770169816
180,selective_harem_fasttext_64_0_6_1,selective,harem,fasttext,64,0,6,1,8.0,10.0,00:09:22,562.0,56.2,0.995353569611667,0.9957605562150246,0.9466776045939295,0.937703141928494,0.9421690025853358,20.66488315098321,0.9882235528942116,0.9891217564870259,0.8639618138424818,0.887254901960784,0.8754534461910017,66.34830641746521,0.9774108818011257,0.9791069418386491,0.8082419408441343,0.8120200333889817,0.810126582278431,130.3958031276487
181,selective_harem_fasttext_64_0_6_2,selective,harem,fasttext,64,0,6,2,9.0,10.0,00:09:35,575.0,57.5,0.9955118421796394,0.9958509976824373,0.9464237149850422,0.942578548212351,0.9444972180756726,19.99599818329313,0.9872255489021956,0.9881237524950099,0.8629807692307689,0.8799019607843135,0.8713592233009206,66.93968224525452,0.9776960600375234,0.979422138836773,0.8192688759822344,0.8006677796327212,0.8098615332657385,144.14842184534612
182,selective_harem_fasttext_64_0_6_3,selective,harem,fasttext,64,0,6,3,16.0,20.0,00:20:42,1242.0,62.1,0.9986320728053812,0.9987112090893675,0.9832432432432432,0.985373781148429,0.9843073593073093,6.058013485438788,0.9880239520958084,0.9889221556886227,0.8687350835322193,0.8921568627450978,0.880290205562223,85.16397666931152,0.9779962476547842,0.979782363977486,0.823489010989011,0.8006677796327212,0.8119180633146614,177.37076636980166
183,selective_harem_fasttext_64_0_6_4,selective,harem,fasttext,64,0,6,4,19.0,20.0,00:18:59,1139.0,56.95,0.9987112090893675,0.9988016505567803,0.9829083016820401,0.9813109425785482,0.9821089726212566,5.834524498946631,0.9894211576846308,0.9901197604790419,0.8870192307692305,0.9044117647058821,0.8956310679611149,90.30681204795837,0.9780262664165104,0.9798273921200751,0.8334492350486787,0.8003338898163606,0.8165559529892192,202.16278479234228
184,selective_harem_fasttext_64_0_6_5,selective,harem,fasttext,64,0,6,5,12.0,20.0,00:19:18,1158.0,57.9,0.9986320728053812,0.9987451246396473,0.9821186670279057,0.9818526543878656,0.9819856426926225,6.421426127206034,0.9892215568862276,0.9901197604790419,0.8817966903073283,0.9142156862745096,0.8977135980745586,76.19982647895813,0.9776960600375234,0.9796472795497185,0.8136394328156651,0.8046744574290484,0.8091321134798896,155.15679287460614
185,selective_harem_fasttext_64_0_7_0,selective,harem,fasttext,64,0,7,0,9.0,10.0,00:09:36,576.0,57.6,0.9958240941886248,0.9961842801346195,0.9520065075921909,0.9484062668827661,0.9502029769958906,18.77130049022276,0.9857765780730897,0.9872300664451827,0.8602409638554215,0.8969849246231153,0.8782287822877727,72.27590608596802,0.9776510318949343,0.9794071294559099,0.8175008512087164,0.801669449081803,0.8095077545515346,143.889338511341
186,selective_harem_fasttext_64_0_7_1,selective,harem,fasttext,64,0,7,1,9.0,10.0,00:09:25,565.0,56.5,0.9956890244588769,0.9960717220264962,0.9489189189189189,0.9484062668827661,0.9486625236422088,19.377992267039286,0.9842192691029901,0.9855689368770764,0.8461538461538459,0.8844221105527635,0.8648648648648146,77.82181370258331,0.9776510318949343,0.9792870544090057,0.816473000683527,0.7976627712854758,0.8069582840735863,142.50613374530144
187,selective_harem_fasttext_64_0_7_2,selective,harem,fasttext,64,0,7,2,8.0,10.0,00:09:43,583.0,58.3,0.9957002802696893,0.9961167452697455,0.951179820992677,0.9473257698541329,0.9492488834753865,18.363275855334837,0.9846345514950167,0.9866071428571429,0.8578431372549017,0.8793969849246228,0.8684863523572698,92.81074810028076,0.9767204502814258,0.9788968105065666,0.8162774725274725,0.7936560934891486,0.8048078550871348,148.16273491337614
188,selective_harem_fasttext_64_0_7_3,selective,harem,fasttext,64,0,7,3,12.0,20.0,00:19:23,1163.0,58.15,0.9983453958105872,0.9984466981078982,0.9789132197891321,0.9781199351701783,0.9785164167003959,6.6114972144810125,0.9856727574750831,0.9875415282392026,0.8645320197044333,0.8819095477386932,0.8731343283581587,81.22670137882233,0.977936210131332,0.9798874296435272,0.8210742387957578,0.8013355592654424,0.8110848259546646,160.29415206189427
189,selective_harem_fasttext_64_0_7_4,selective,harem,fasttext,64,0,7,4,16.0,20.0,00:19:02,1142.0,57.1,0.9982553493240885,0.9984579539187105,0.9810708491076258,0.9800108049702864,0.9805405405404906,6.911996011413745,0.9858803986710963,0.9875415282392026,0.8599033816425118,0.894472361809045,0.8768472906403438,88.36782217025757,0.9793020637898686,0.9809981238273922,0.8268646641916976,0.8180300500834724,0.8224236320912558,168.37670103109107
190,selective_harem_fasttext_64_0_7_5,selective,harem,fasttext,64,0,7,5,17.0,20.0,00:19:53,1193.0,59.65,0.9983904190538365,0.9985029771619599,0.9802542602109818,0.9789303079416531,0.9795918367346439,6.765758768836064,0.9858803986710963,0.9875415282392026,0.8728179551122192,0.8793969849246228,0.8760951188985729,92.29244709014893,0.9784465290806754,0.9803677298311445,0.8354297693920335,0.798330550918197,0.8164589380228288,189.56130243697257
191,selective_harem_word2vec_64_0_5_3,selective,harem,word2vec,64,0,5,3,15.0,20.0,00:19:33,1173.0,58.65,0.9988377603755275,0.998905463654623,0.9850543478260869,0.9837177747625508,0.9843856076034802,5.381163227024363,0.9857911296051964,0.986806048919111,0.8591224018475748,0.8963855421686745,0.8773584905659876,96.72986900806427,0.9775009380863039,0.9791669793621013,0.806206668867613,0.8153589315525877,0.8107569721115039,174.29423893622632
192,selective_harem_word2vec_64_0_5_4,selective,harem,word2vec,64,0,5,4,15.0,20.0,00:19:07,1147.0,57.35,0.9984766762203516,0.9985669472591456,0.9823561346362649,0.982089552238806,0.9822228253493869,5.931802029929944,0.9851821780168477,0.9864000811935452,0.866983372921615,0.8795180722891563,0.8732057416267441,104.36862003803253,0.9784915572232645,0.9803977485928705,0.8351762266758811,0.8070116861435727,0.8208524367464266,183.01972587153597
193,selective_harem_word2vec_64_0_5_5,selective,harem,word2vec,64,0,5,5,15.0,20.0,00:20:03,1203.0,60.15,0.9987023538173365,0.9987700570964321,0.9834598698481561,0.9842605156037992,0.9838600298385504,6.104283736712897,0.9851821780168477,0.9862985892621536,0.8682352941176468,0.8891566265060239,0.8785714285713784,103.78266060352325,0.978326454033771,0.9802326454033771,0.8315535652772994,0.8060100166944908,0.8185825703627849,179.46620419340314
194,selective_harem_word2vec_64_0_6_0,selective,harem,word2vec,64,0,6,0,5.0,10.0,00:09:32,572.0,57.2,0.9950709400260019,0.9955005369962128,0.9437926330150068,0.9368905742145178,0.9403289384259389,20.2912228214207,0.9879241516966067,0.9889221556886227,0.8637469586374693,0.8700980392156861,0.8669108669108168,66.79211902618408,0.9764352720450281,0.9782514071294559,0.8155373032169747,0.7956594323873122,0.805475747845142,120.43500781509111
195,selective_harem_word2vec_64_0_6_1,selective,harem,word2vec,64,0,6,1,9.0,10.0,00:09:43,583.0,58.3,0.9951387711265616,0.9955344525464925,0.9435505863103354,0.9371614301191766,0.9403451555917425,20.17171341625612,0.9860279441117764,0.9871257485029941,0.867970660146699,0.8700980392156861,0.8690330477355679,77.18325543403625,0.9772307692307692,0.9791669793621013,0.8191856452726018,0.7926544240400668,0.8057016799592238,147.50089764145184
196,selective_harem_word2vec_64_0_6_2,selective,harem,word2vec,64,0,6,2,9.0,10.0,00:09:35,575.0,57.5,0.9952744333276807,0.9957040302978916,0.946793997271487,0.9398699891657638,0.9433192877531102,19.677088068492377,0.9854291417165668,0.9868263473053892,0.8602941176470585,0.8602941176470585,0.8602941176470086,76.63324999809265,0.9774108818011257,0.9793170731707317,0.8283503341540626,0.7863105175292153,0.8067831449125913,150.0112430644485
197,selective_harem_word2vec_64_0_6_3,selective,harem,word2vec,64,0,6,3,16.0,20.0,00:19:29,1169.0,58.45,0.9985190209711152,0.9986546831722345,0.9837045084193373,0.9810400866738895,0.9823704909139723,6.352517319259359,0.9900199600798403,0.9906187624750499,0.8833333333333331,0.9093137254901958,0.896135265700433,79.15407156944275,0.9779512195121951,0.9796172607879925,0.8049751243781095,0.8103505843071787,0.8076539101497004,169.81353799352107
198,selective_harem_word2vec_64_0_6_4,selective,harem,word2vec,64,0,6,4,17.0,20.0,00:19:39,1179.0,58.95,0.9987225142727941,0.9987903453733536,0.9829499323410014,0.9837486457204767,0.9833491268444066,5.506599319514944,0.9891217564870259,0.9898203592814371,0.8738095238095236,0.8995098039215684,0.8864734299516407,84.05511426925659,0.9777560975609756,0.979392120075047,0.8102165087956699,0.7996661101836394,0.8049067383632503,182.61153944483343
199,selective_harem_word2vec_64_0_6_5,selective,harem,word2vec,64,0,6,5,13.0,20.0,00:19:39,1179.0,58.95,0.9986207676219546,0.9987112090893675,0.9834553837808516,0.9821235102925244,0.9827889957988387,5.338572628907303,0.9871257485029941,0.9879241516966067,0.8829268292682925,0.887254901960784,0.885085574572077,84.70639371871948,0.9773658536585366,0.9790018761726079,0.8291422666207372,0.8036727879799667,0.8162088843675324,164.38251016724786
