Training_ID,Model,Representation,Embedding,Embedding_Type,Training_Number,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
harem-ft_ELMo_0_0,harem-ft,ELMo,No,No,0,0,11,20,00:46:22,2782.0,139.1,0.9983766960727241,0.9984662576687117,0.9811117107393416,0.9805825242718447,0.9808470461288953,3.8494140818270286,0.9801114632280625,0.9821877390449131,0.823232323232323,0.8316326530612242,0.8274111675126402,62.998245302836104,0.9786116322701689,0.980187617260788,0.8295218295218295,0.7993322203672788,0.8141472538683397,77.24870476632748
harem-ft_ELMo_1_0,harem-ft,ELMo,No,No,1,0,12,20,00:22:47,1367.0,68.35,0.9978967127655965,0.998055024707971,0.9783725331170586,0.9736346516007532,0.9759978425026469,3.954796406204131,0.9896434973112925,0.9905397331208923,0.8791773778920305,0.8929503916449083,0.8860103626942503,35.35033003489176,0.9784015009380863,0.980202626641651,0.8239363542026981,0.7953255425709516,0.8093781855249246,83.97336587366068
harem-ft_ELMo_2_0,harem-ft,ELMo,No,No,2,0,13,20,00:19:09,1149.0,57.45,0.9981372526748598,0.9982621930442289,0.9776490066225165,0.9763020115734362,0.9769750448089946,3.8557898348836757,0.9843764976516821,0.9850474456052909,0.8470824949698187,0.8938428874734605,0.8698347107437516,59.390949440002444,0.9784615384615385,0.9800675422138837,0.8290598290598291,0.8096828046744574,0.8192567567567068,83.60904531658821
harem-ft_ELMo_3_0,harem-ft,ELMo,No,No,3,0,14,20,00:23:53,1433.0,71.65,0.997939537240331,0.9980521308337555,0.9756031444835999,0.9745464392093149,0.9750745055540004,4.64546412107215,0.9829192546583851,0.9842650103519669,0.8235294117647056,0.8599508599508597,0.8413461538461037,54.94350814819336,0.9790919324577861,0.9806529080675422,0.8263086335825969,0.811686143572621,0.8189321205995795,83.60529705263534
harem-ft_ELMo_4_0,harem-ft,ELMo,No,No,4,0,19,20,00:23:58,1438.0,71.9,0.997612582032134,0.997816248019914,0.9746732026143791,0.9717621504208526,0.9732154996600453,4.479836142997243,0.984348687469044,0.9856364536899456,0.8704156479217602,0.8537170263788967,0.8619854721549135,62.107900619506836,0.9779512195121951,0.9796022514071294,0.8140720598232495,0.7996661101836394,0.806804783560671,100.17520323339498
harem-ft_ELMo_5_0,harem-ft,ELMo,No,No,5,0,13,20,00:22:26,1346.0,67.3,0.9982622825032159,0.9984315407009546,0.9817488422773086,0.9780189959294436,0.9798803697661272,3.9630593247155645,0.9831523393890186,0.984370242565716,0.8454332552693207,0.8698795180722889,0.857482185273109,61.076297187805174,0.9781313320825515,0.9799024390243902,0.8231083844580777,0.8063439065108514,0.8146399055489465,82.89461820530441
harem-ft_ELMo_6_0,harem-ft,ELMo,No,No,6,0,13,20,00:30:54,1854.0,92.7,0.9977841840483862,0.997987677350065,0.9761064349714906,0.973726977248104,0.9749152542372381,4.5381793367551335,0.9881237524950099,0.9887225548902195,0.8672985781990519,0.8970588235294115,0.8819277108433233,43.81571655273437,0.9789268292682927,0.9804427767354597,0.8271349862258953,0.8020033388981636,0.8143753178504332,79.32498849113033
harem-ft_ELMo_7_0,harem-ft,ELMo,No,No,7,0,19,20,00:20:06,1206.0,60.3,0.9979514424321556,0.9981090237835283,0.9772911597729116,0.9764991896272285,0.976895014187222,4.271385634790605,0.9876453488372093,0.988891196013289,0.8753056234718823,0.8994974874371857,0.8872366790581901,45.661455408732095,0.9792270168855535,0.9808030018761726,0.8277038553394745,0.810016694490818,0.8187647654403819,93.03742759632614
harem-ft_ELMo_8_0,harem-ft,ELMo,No,No,8,0,10,20,00:19:01,1141.0,57.05,0.9979014229923239,0.9980136463617184,0.9734417344173442,0.9729144095341279,0.9731780005418086,4.509829607806099,0.9836660617059891,0.9853741859720294,0.8790123456790121,0.8725490196078429,0.8757687576875266,53.83497371673584,0.9788217636022514,0.9804727954971857,0.8341531974701335,0.7926544240400668,0.8128745077897122,74.8800971013195
harem-ft_ELMo_9_0,harem-ft,ELMo,No,No,9,0,19,20,00:21:14,1274.0,63.7,0.9982663478861908,0.998390989541432,0.9802328730029786,0.9786428764530954,0.9794372294371795,3.700817781820226,0.9827822343963999,0.9845431422422226,0.8450363196125905,0.8703241895261843,0.8574938574938074,76.21839720010757,0.9783864915572232,0.9800675422138837,0.8277282086479066,0.8053422370617697,0.8163817904890345,98.30160383908253
harem-ft_ELMo+CNN_0_0,harem-ft,ELMo+CNN,No,No,0,0,16,20,00:29:28,1768.0,88.4,0.9980856208857641,0.9982759392772379,0.9775675675675676,0.9754584681769147,0.976511879049626,3.5877182881778746,0.980767129275489,0.9832805157906239,0.8312655086848633,0.8545918367346936,0.8427672955974341,82.3325038909912,0.9788667917448405,0.9804427767354597,0.82,0.8076794657762938,0.8137931034482259,93.0897779914568
harem-ft_ELMo+CNN_1_0,harem-ft,ELMo+CNN,No,No,1,0,17,20,00:25:10,1510.0,75.5,0.9978740967738288,0.9980776406997388,0.9776400862068966,0.9763249932741458,0.9769820971866509,4.509836130511405,0.9881497709619598,0.9891455885281817,0.8821989528795809,0.8798955613577021,0.8810457516339367,41.37227872212728,0.9787016885553471,0.9803977485928705,0.8274199104374784,0.8020033388981636,0.8145133943709232,92.39811455528691
harem-ft_ELMo+CNN_2_0,harem-ft,ELMo+CNN,No,No,2,0,10,20,00:20:42,1242.0,62.1,0.9980804615978738,0.9982621930442289,0.9768211920529801,0.9754753375585561,0.9761478009099183,3.8919773283067034,0.9856225438512413,0.986772740343142,0.8657024793388428,0.889596602972399,0.8774869109947142,50.75371297200521,0.9788217636022514,0.9807279549718574,0.8460436806301468,0.7889816360601002,0.8165169315825347,79.52482874888294
harem-ft_ELMo+CNN_3_0,harem-ft,ELMo+CNN,No,No,3,0,17,20,00:24:48,1488.0,74.4,0.998063390193098,0.9982435399425773,0.9788043478260869,0.975358786894124,0.9770785297707354,3.890832733529717,0.9833333333333333,0.984472049689441,0.8252873563218389,0.8820638820638819,0.852731591448881,64.977809715271,0.978266416510319,0.9798574108818011,0.8139066174000672,0.8090150250417363,0.8114534494306265,89.03285903750725
harem-ft_ELMo+CNN_4_0,harem-ft,ELMo+CNN,No,No,4,0,7,20,00:20:32,1232.0,61.6,0.997714415026024,0.9978954514596062,0.9720867208672087,0.9739342926961716,0.9730096297300465,4.500066016091784,0.9849430411094602,0.9861317483902923,0.8911392405063289,0.8441247002398079,0.8669950738915754,47.98132356007894,0.9789418386491557,0.9806378986866792,0.8325807572073637,0.8003338898163606,0.8161389172624628,66.40139876221711
harem-ft_ELMo+CNN_5_0,harem-ft,ELMo+CNN,No,No,5,0,15,20,00:24:23,1463.0,73.15,0.9984315407009546,0.9985556633792964,0.9804719283970708,0.9810040705563093,0.9807379272924079,3.3307942549572953,0.9828478635948442,0.9841672587029331,0.8486997635933804,0.8650602409638551,0.8568019093078256,69.38529256184896,0.9789418386491557,0.9806078799249531,0.8372173913043478,0.8036727879799667,0.8201022146507168,86.68091628236591
harem-ft_ELMo+CNN_6_0,harem-ft,ELMo+CNN,No,No,6,0,19,20,00:33:44,2024.0,101.2,0.9981911706517438,0.9983720535865694,0.9804666304937601,0.9788732394366197,0.9796692870696166,3.7542060283360197,0.986626746506986,0.9875249500998003,0.8551068883610449,0.8823529411764703,0.8685162846802875,55.8754264831543,0.9787767354596623,0.980172607879925,0.8126042014004669,0.8136894824707847,0.8131464798130965,94.73275499523811
harem-ft_ELMo+CNN_7_0,harem-ft,ELMo+CNN,No,No,7,0,16,20,00:24:13,1453.0,72.65,0.9982553493240885,0.9983791632430242,0.9773706896551724,0.9800108049702864,0.9786889668194807,3.799484279395929,0.9868147840531561,0.9885797342192691,0.8814814814814812,0.8969849246231153,0.889165628891606,46.008121744791666,0.9783414634146341,0.9800975609756097,0.8059800664451827,0.810016694490818,0.8079933388842131,84.14939708529778
harem-ft_ELMo+CNN_8_0,harem-ft,ELMo+CNN,No,No,8,0,12,20,00:20:47,1247.0,62.35,0.9978902006553845,0.9980473133725367,0.9763200870985302,0.9715601300108342,0.9739342926961216,4.236213508492975,0.9823849685064588,0.9838795772392441,0.8658536585365851,0.8700980392156861,0.8679706601466491,59.77094612121582,0.9782213883677299,0.9798574108818011,0.8178463602817846,0.8140233722871453,0.8159303882194948,77.59363806022787
harem-ft_ELMo+CNN_9_0,harem-ft,ELMo+CNN,No,No,9,0,9,20,00:20:37,1237.0,61.85,0.9978810918608999,0.9980283956352759,0.9772110689093869,0.9737766964044337,0.9754908598509995,4.074592031760892,0.9818039522598317,0.9835648601056545,0.8349282296650715,0.8703241895261843,0.852258852258802,53.13971698284149,0.976360225140713,0.9782814258911819,0.7980900409276944,0.7813021702838063,0.78960688375227,78.8101590804334
harem-ft_ELMo+CNN+Embeddings_fasttext_cbow_0_0,harem-ft,ELMo+CNN+Embeddings,fasttext,cbow,0,0,11,20,00:25:16,1516.0,75.8,0.9970892481304017,0.9973355425193677,0.9680908599242833,0.9654800431499461,0.9667836889008412,5.961577648547158,0.9806578516009179,0.9829526827669107,0.8220551378446113,0.8367346938775507,0.8293299620732747,62.95083599090576,0.9777711069418387,0.9795722326454034,0.8199312714776632,0.7966611018363939,0.8081287044876722,70.11883250722346
harem-ft_ELMo+CNN+Embeddings_fasttext_cbow_1_0,harem-ft,ELMo+CNN+Embeddings,fasttext,cbow,1,0,10,20,00:47:02,2822.0,141.1,0.9964832132801104,0.9968111451607432,0.9640248850419258,0.9588377723970944,0.9614243323441637,6.1726006462947645,0.9897430790679148,0.9907388966341366,0.8860103626943002,0.8929503916449083,0.8894668400519653,28.274580319722492,0.9781913696060037,0.9800225140712946,0.8248800548320767,0.8036727879799667,0.8141383392524446,66.9541306675605
harem-ft_ELMo+CNN+Embeddings_fasttext_cbow_2_0,harem-ft,ELMo+CNN+Embeddings,fasttext,cbow,2,0,14,20,00:21:14,1274.0,63.7,0.997115013289112,0.9973876104586448,0.9678403105073469,0.961972995315514,0.9648977335544001,6.039752414755857,0.9848557461899741,0.9856225438512413,0.8510204081632651,0.8853503184713374,0.8678459937564535,43.39910154342651,0.9785365853658536,0.9801425891181988,0.8211382113821138,0.8093489148580968,0.8152009416512027,69.28338045444129
harem-ft_ELMo+CNN+Embeddings_fasttext_cbow_3_0,harem-ft,ELMo+CNN+Embeddings,fasttext,cbow,3,0,10,20,00:24:42,1482.0,74.1,0.9963181894950177,0.9967010077126611,0.9631550218340611,0.9555916598971026,0.9593584341443023,7.281945816171703,0.9820910973084886,0.9836438923395445,0.8175355450236964,0.8476658476658474,0.8323281061519402,50.24105637868245,0.9783564727954972,0.9800675422138837,0.8242920504947117,0.806677796327212,0.8153898076273547,64.59266322513797
harem-ft_ELMo+CNN+Embeddings_fasttext_cbow_4_0,harem-ft,ELMo+CNN+Embeddings,fasttext,cbow,4,0,17,20,00:20:43,1243.0,62.15,0.9963453269970581,0.996673455532926,0.9602071409103298,0.9565571544936193,0.9583786724700263,7.004252208257789,0.9838533927686973,0.9851411589895989,0.8728606356968213,0.8561151079136688,0.8644067796609668,44.23168811798096,0.9769305816135084,0.9784615384615385,0.8113721484508002,0.7956594323873122,0.8034389750505232,76.39753416349303
harem-ft_ELMo+CNN+Embeddings_fasttext_cbow_5_0,harem-ft,ELMo+CNN+Embeddings,fasttext,cbow,5,0,9,20,00:24:19,1459.0,72.95,0.9964568617273363,0.9967728103631153,0.9599891126837234,0.9571234735413839,0.9585541513792134,6.54507956019978,0.9844717344971075,0.9856896376738049,0.8609112709832132,0.8650602409638551,0.8629807692307191,49.42729187011719,0.9778011257035647,0.9797373358348969,0.831429560401523,0.8020033388981636,0.8164513936097393,66.27716642055871
harem-ft_ELMo+CNN+Embeddings_fasttext_cbow_6_0,harem-ft,ELMo+CNN+Embeddings,fasttext,cbow,6,0,15,20,00:32:05,1925.0,96.25,0.9970041263919507,0.9972754507941891,0.966648590021692,0.9656013001083423,0.9661246612465626,6.281714087101951,0.9867265469061877,0.9875249500998003,0.8574821852731589,0.8848039215686272,0.8709288299155107,44.16726163228353,0.9791219512195122,0.9806679174484052,0.8252559726962457,0.8073455759599332,0.8162025316455197,70.69865554233768
harem-ft_ELMo+CNN+Embeddings_fasttext_cbow_7_0,harem-ft,ELMo+CNN+Embeddings,fasttext,cbow,7,0,16,20,00:24:31,1471.0,73.55,0.9965669777022388,0.996848372972547,0.9603584034754277,0.9554294975688817,0.9578876100202616,6.759680113018448,0.987437707641196,0.988891196013289,0.8639618138424818,0.9095477386934671,0.8861689106486647,34.31632251739502,0.9787317073170732,0.9803527204502814,0.812768772742309,0.8203672787979966,0.8165503489530905,69.48838015322416
harem-ft_ELMo+CNN+Embeddings_fasttext_cbow_8_0,harem-ft,ELMo+CNN+Embeddings,fasttext,cbow,8,0,10,20,00:21:05,1265.0,63.25,0.9962517394622256,0.9965210755487722,0.9560856600704798,0.9553087757313109,0.9556970600189176,7.026837948542922,0.9847336393722643,0.9861214903384221,0.886934673366834,0.8651960784313724,0.8759305210917613,49.84527435302734,0.9781163227016886,0.979812382739212,0.8272160664819944,0.7976627712854758,0.812170661227215,68.42002815570471
harem-ft_ELMo+CNN+Embeddings_fasttext_cbow_9_0,harem-ft,ELMo+CNN+Embeddings,fasttext,cbow,9,0,19,20,00:20:50,1250.0,62.5,0.9962380882236298,0.9965100336532469,0.9575675675675676,0.9578264395782644,0.95769698607915,7.201374235660283,0.9814126394052045,0.9834670318919977,0.8398058252427182,0.8628428927680796,0.8511685116850666,65.54552352428436,0.9791669793621013,0.9808630393996247,0.8311509303928325,0.8053422370617697,0.8180430727488054,77.72371230935151
harem-ft_ELMo+CNN+Embeddings_fasttext_skip_0_0,harem-ft,ELMo+CNN+Embeddings,fasttext,skip,0,0,18,20,00:24:52,1492.0,74.6,0.9986901616586807,0.9988356992521606,0.9856718031900513,0.9832793959007551,0.9844741460779842,2.842341026319052,0.9791279641569227,0.9808764069500601,0.8166259168704154,0.8520408163265304,0.8339575530586264,94.84612325032552,0.9789118198874296,0.9804277673545966,0.8263555250514756,0.8040066777963272,0.8150279235064654,102.92001728741627
harem-ft_ELMo+CNN+Embeddings_fasttext_skip_1_0,harem-ft,ELMo+CNN+Embeddings,fasttext,skip,1,0,15,20,00:47:07,2827.0,141.35,0.9987448124568883,0.9989370483869144,0.9865446716899893,0.9862792574656981,0.9864119467240183,2.7304473333616754,0.9889464250149372,0.9900418243377813,0.8897435897435895,0.9060052219321146,0.8978007761965863,44.42573642730713,0.9778011257035647,0.9793621013133208,0.8093656592494188,0.8136894824707847,0.8115218115217616,94.09247388479845
harem-ft_ELMo+CNN+Embeddings_fasttext_skip_2_0,harem-ft,ELMo+CNN+Embeddings,fasttext,skip,2,0,17,20,00:21:00,1260.0,63.0,0.9984893573521728,0.998614297721542,0.9807003032809485,0.9801598236428768,0.9804299889745917,3.1345453830018863,0.9850474456052909,0.9860059426818748,0.8548387096774192,0.9002123142250529,0.8769389865563099,72.3629987080892,0.979046904315197,0.9808480300187618,0.8201414617716403,0.8130217028380634,0.8165660630448862,104.1658028116766
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_1_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,1,0,19,20,00:24:53,1493.0,74.65,0.9990840523334049,0.9991405923128244,0.9905685798976017,0.9889695991390907,0.9897684437263906,2.377495338695485,0.9897430790679148,0.9907388966341366,0.8909090909090907,0.8955613577023496,0.8932291666666163,45.32491709391276,0.9793320825515948,0.98093808630394,0.8259233926128591,0.8063439065108514,0.8160162189558547,107.63090886709826
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_2_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,2,0,19,20,00:20:57,1257.0,62.85,0.9987278798755139,0.9988528202448831,0.9859193815571508,0.9840176357123175,0.9849675906770979,2.704663120543779,0.9832263011597815,0.9843764976516821,0.8447580645161289,0.889596602972399,0.8665977249223905,72.88975200653076,0.9780412757973733,0.9794971857410881,0.8205216197666438,0.798330550918197,0.8092739888305476,108.9843188861631
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_3_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,3,0,18,20,00:25:34,1534.0,76.7,0.9988628047064122,0.9989753982998367,0.9885931558935361,0.9856485242350392,0.9871186440677466,2.5336596384477703,0.982815734989648,0.9840579710144928,0.8325471698113205,0.8673218673218671,0.849578820697904,81.27628644307454,0.9790919324577861,0.9808630393996247,0.8292265571526352,0.8090150250417363,0.8189961128949982,109.2219955066465
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_4_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,4,0,10,20,00:20:54,1254.0,62.7,0.9985743380855397,0.9986988006336275,0.985038084874864,0.9831658973662775,0.984101100692979,2.6821993071196686,0.984051510648836,0.9853392768697375,0.8886075949367086,0.8417266187050357,0.8645320197043833,45.1707462310791,0.9777260787992496,0.9793320825515948,0.8198198198198198,0.7899833055091819,0.8046250637646158,83.7912509036514
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_5_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,5,0,19,20,00:24:23,1463.0,73.15,0.9986007988986934,0.9987136376971858,0.9834688346883469,0.9848032564450475,0.9841355932202891,2.6536241910462057,0.9848777022226733,0.9860956053993708,0.8655660377358488,0.8843373493975901,0.874851013110796,72.24049377441406,0.9788968105065666,0.980547842401501,0.84,0.8063439065108514,0.8228279386711597,108.67596584895871
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_6_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,6,0,17,20,00:31:18,1878.0,93.9,0.9990503645921656,0.999095585325872,0.9891540130151844,0.9880823401950163,0.9886178861788119,2.2862282841841677,0.9890219560878244,0.9898203592814371,0.8866995073891624,0.8823529411764703,0.8845208845208343,50.672325388590494,0.9797223264540338,0.9814183864915572,0.8399438399438399,0.7989983305509182,0.8189596167008399,102.00260470948129
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_7_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,7,0,19,20,00:24:14,1454.0,72.7,0.9989081863512038,0.9990094886485148,0.987827968623208,0.9864937871420854,0.9871604270846913,2.1397276215477667,0.9879568106312292,0.9894102990033222,0.8940886699507387,0.9120603015075375,0.9029850746268154,54.563092931111655,0.9783414634146341,0.9799624765478424,0.8191881918819188,0.8153589315525877,0.8172690763051709,105.31568103466394
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_8_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,8,0,14,20,00:21:03,1263.0,63.15,0.9988665439691161,0.9989451003276922,0.9853777416734363,0.9856446370530878,0.9855111712931119,2.603120596523383,0.9848403971388918,0.9861214903384221,0.8969849246231153,0.8749999999999998,0.8858560794044162,72.46961313883463,0.9791219512195122,0.9807279549718574,0.840042002100105,0.8013355592654424,0.8202323991797177,91.25698134584248
harem-ft_ELMo+CNN+Embeddings_wang2vec_cbow_9_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,cbow,9,0,7,20,00:20:46,1246.0,62.3,0.9988442319241272,0.9989235493410988,0.9848566792861005,0.9845904298459043,0.9847235365688292,2.6974428719493435,0.9819017804734885,0.9841518293875954,0.8406862745098037,0.8553615960099749,0.8479604449937694,60.2013241648674,0.9769906191369606,0.9789118198874296,0.8208173244848062,0.7846410684474123,0.8023216114714421,79.59225081947615
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_0_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,0,0,19,20,00:24:42,1482.0,74.1,0.9986789664591823,0.9987685280551699,0.9816810344827587,0.982740021574973,0.9822102425875512,2.89146229410683,0.980767129275489,0.9829526827669107,0.8106796116504852,0.8520408163265304,0.8308457711442284,88.03495788574219,0.9783714821763603,0.9799924953095684,0.8269033799931718,0.8086811352253757,0.8176907494935355,104.94580966121745
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_1_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,1,0,7,20,00:24:15,1455.0,72.75,0.9987448124568883,0.9988578924157272,0.9865156418554477,0.9841269841269841,0.9853198653198153,2.6509644774747874,0.9897430790679148,0.9908384783907588,0.888311688311688,0.8929503916449083,0.8906249999999498,31.67419211069743,0.9780412757973733,0.9798574108818011,0.8214779005524862,0.7943238731218698,0.807672721099933,71.40047435940437
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_2_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,2,0,18,20,00:21:15,1275.0,63.75,0.998898253106472,0.9989550441834579,0.9873138444567016,0.9864976577569579,0.9869055823569451,2.635769873579491,0.9873478385890923,0.9882104859580179,0.8670756646216767,0.9002123142250529,0.8833333333332832,56.40738766988118,0.9783864915572232,0.9798874296435272,0.8318890814558059,0.8013355592654424,0.816326530612195,103.22797282236927
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_3_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,3,0,14,20,00:24:38,1478.0,73.9,0.9986263581602207,0.9987276923943028,0.9824086603518268,0.9829406986190089,0.9826746074715256,2.983923970429755,0.9848861283643893,0.9860248447204969,0.8436018957345969,0.8746928746928745,0.858866103739395,68.3925713857015,0.9794071294559099,0.9811632270168855,0.8372739916550765,0.8040066777963272,0.8203031851472845,91.0888976960812
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_4_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,4,0,18,20,00:20:57,1257.0,62.85,0.9986761710794297,0.998755374519122,0.9842476914720261,0.9839804507195221,0.9841140529531068,3.0369191642350226,0.9844477464091135,0.9855373947498762,0.8917525773195873,0.8297362110311748,0.8596273291924964,66.80000432332356,0.9780412757973733,0.9799474671669793,0.8455459770114943,0.7859766277128547,0.8146738189997771,110.37283666178865
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_5_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,5,0,15,20,00:25:24,1524.0,76.2,0.9985443794994471,0.9986572182979395,0.9837000814995925,0.9826322930800543,0.9831658973662275,3.143231567356791,0.9847762102912818,0.9856896376738049,0.8571428571428569,0.8819277108433733,0.869358669833679,62.71846961975098,0.9789868667917448,0.9806829268292683,0.8329322791337229,0.8090150250417363,0.8207994579945301,95.20133750843551
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_6_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,6,0,9,20,00:32:35,1955.0,97.75,0.9983946639534227,0.9985416313379685,0.9847826086956522,0.9815817984832069,0.983179598480688,3.261596633649584,0.9889221556886227,0.9896207584830339,0.8720379146919429,0.9019607843137253,0.8867469879517571,41.40822614034017,0.9782213883677299,0.9797223264540338,0.8203735144312394,0.806677796327212,0.8134680134679636,74.3926262945499
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_7_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,7,0,10,20,00:24:11,1451.0,72.55,0.9981315354051529,0.9982891167565255,0.9813765182186235,0.9821717990275527,0.9817739975698163,3.456445379544105,0.9878529900332226,0.9889950166112956,0.8777506112469435,0.902010050251256,0.889714993804163,41.362464396158856,0.9782814258911819,0.9799924953095684,0.8131720430107527,0.8080133555926544,0.8105844917098813,75.75167639750354
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_8_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,8,0,19,20,00:21:22,1282.0,64.1,0.9988665439691161,0.9989226556538133,0.9856485242350392,0.9859154929577465,0.9857819905212771,2.487537340330544,0.9868687947048148,0.9880431301377175,0.9022556390977441,0.8823529411764703,0.8921933085501356,67.81971066792806,0.9791219512195122,0.9807879924953096,0.8370962139631817,0.8046744574290484,0.8205652025876246,107.27147821210465
harem-ft_ELMo+CNN+Embeddings_wang2vec_skip_9_0,harem-ft,ELMo+CNN+Embeddings,wang2vec,skip,9,0,16,20,00:20:46,1246.0,62.3,0.9986062796732122,0.9987082592093187,0.9851069591118332,0.9835090565017572,0.9843073593073094,2.9646852826004597,0.9824887497554294,0.9841518293875954,0.8381642512077292,0.8653366583541144,0.851533742331238,71.72366285324097,0.9781913696060037,0.9800375234521576,0.8275261324041812,0.7929883138564274,0.8098891730604787,98.1751744972085
harem-ft_ELMo+CNN+Embeddings_word2vec_cbow_1_0,harem-ft,ELMo+CNN+Embeddings,word2vec,cbow,1,0,11,20,00:24:40,1480.0,74.0,0.9988692004116111,0.9989370483869144,0.9857258281712901,0.9846650524616626,0.9851951547778773,2.736649508184906,0.9886476797450707,0.9896434973112925,0.8854166666666664,0.8877284595300259,0.8865710560625314,37.49298508961996,0.9786116322701689,0.9802176360225141,0.8252227553118574,0.8040066777963272,0.8144765770336047,84.00053235719788
harem-ft_ELMo+CNN+Embeddings_word2vec_cbow_2_0,harem-ft,ELMo+CNN+Embeddings,word2vec,cbow,2,0,18,20,00:21:18,1278.0,63.9,0.9990004770450467,0.9990572681220327,0.9875759249033683,0.9856709837420777,0.9866225348227331,2.1942142912311784,0.9853349947282661,0.9863893415125083,0.8556701030927834,0.8811040339702758,0.8682008368200336,67.35162436167398,0.9785065666041276,0.980172607879925,0.8271092669432918,0.7986644407345576,0.8126380159673358,107.96603638271115
harem-ft_ELMo+CNN+Embeddings_word2vec_cbow_3_0,harem-ft,ELMo+CNN+Embeddings,word2vec,cbow,3,0,18,20,00:24:18,1458.0,72.9,0.9987614704723301,0.9988740640657546,0.9867172675521821,0.9856485242350392,0.9861826063396953,2.451511046001271,0.981055900621118,0.9822981366459628,0.8221709006928404,0.8746928746928745,0.8476190476189974,85.4278689702352,0.9781013133208255,0.9796622889305816,0.8231245698554714,0.7986644407345576,0.8107100491441629,106.64480999280822
harem-ft_ELMo+CNN+Embeddings_word2vec_cbow_4_0,harem-ft,ELMo+CNN+Embeddings,word2vec,cbow,4,0,6,20,00:20:47,1247.0,62.35,0.9990269291694953,0.9991513917175832,0.988852637302882,0.9875101819169155,0.9881809536747225,2.110656159221014,0.98345715700842,0.9846458642892522,0.864734299516908,0.858513189448441,0.8616125150420678,47.15016263326009,0.9766454033771107,0.9785065666041276,0.8045163464779238,0.7969949916527546,0.8007380073800238,68.68991006995147
harem-ft_ELMo+CNN+Embeddings_word2vec_cbow_5_0,harem-ft,ELMo+CNN+Embeddings,word2vec,cbow,5,0,12,20,00:25:15,1515.0,75.75,0.9986797860576381,0.9987700570964321,0.9848156182212582,0.98561736770692,0.9852163298521134,2.7640108260145384,0.9840657667715417,0.9851821780168477,0.8515081206496518,0.8843373493975901,0.8676122931441579,58.25034942626953,0.9779212007504691,0.9794971857410881,0.8153168417485598,0.803338898163606,0.8092835519676596,89.24463543801937
harem-ft_ELMo+CNN+Embeddings_word2vec_cbow_6_0,harem-ft,ELMo+CNN+Embeddings,word2vec,cbow,6,0,10,20,00:34:27,2067.0,103.35,0.9988807868407665,0.9990051438584591,0.9867136659436009,0.9856446370530878,0.986178861788568,2.4419393026228273,0.9879241516966067,0.9887225548902195,0.8729016786570741,0.8921568627450978,0.8824242424241923,43.14614028930664,0.9788217636022514,0.9803527204502814,0.8161690707816169,0.8123539232053423,0.8142570281123999,76.19734901752112
