,Training_ID,Scenario,Model,Embedding,Batch_Size,ELMo_Dropout,Training_Number,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
61,selective_harem-ft_none_64_0_6_0,selective,harem-ft,none,64,0,6,0,40,65,01:09:36,4176.0,64.24615384615385,0.9995590978463625,0.9995590978463625,0.9935100054083288,0.995124593716143,0.9943166441136172,1.8952743276508885,0.9878243512974052,0.9888223552894212,0.8897058823529409,0.8897058823529409,0.8897058823528909,120.10489130020142,0.9790168855534709,0.9807279549718574,0.8491302804401846,0.7986644407345576,0.8231245698554216,243.24280526503077
62,selective_harem-ft_none_64_0_7_0,selective,harem-ft,none,64,0,7,0,12,37,00:42:35,2555.0,69.05405405405405,0.9991558141890751,0.9992346048647615,0.9892096034529269,0.9905456509994598,0.9898771764070224,3.645195130981616,0.9885797342192691,0.9898255813953488,0.9024999999999997,0.9070351758793967,0.9047619047618546,75.00474828481674,0.9781163227016886,0.9799174484052533,0.8291666666666667,0.7973288814691152,0.8129361702127161,157.89928393094044
63,selective_harem-ft_none_64_0_8_0,selective,harem-ft,none,64,0,8,0,33,58,01:03:35,3815.0,65.77586206896552,0.9994388831530278,0.999494994837725,0.9935029778018408,0.9940411700975081,0.9937720010830804,2.666165614083632,0.9848403971388918,0.9863350058716772,0.8864197530864195,0.8799019607843135,0.8831488314882646,134.7759895324707,0.9778011257035647,0.9793320825515948,0.8218623481781376,0.813355592654424,0.8175868434300558,210.8085324989175
64,selective_harem-ft_wang2vec_64_0_0_0,selective,harem-ft,wang2vec,64,0,0,0,30,55,01:00:36,3636.0,66.10909090909091,0.9997201200125386,0.9997313152120371,0.9973002159827213,0.9962243797195254,0.9967620075552658,1.2956600084122438,0.9816413506720577,0.9836083488143372,0.8362720403022668,0.8469387755102038,0.841571609632396,179.73026025295258,0.9775909943714822,0.9794671669793621,0.8297946397493908,0.7959933222036728,0.8125426039535969,238.7923047047741
65,selective_harem-ft_wang2vec_64_0_1_0,selective,harem-ft,wang2vec,64,0,1,0,10,35,00:39:12,2352.0,67.2,0.9994232922099217,0.9994685241934572,0.9932632713554298,0.9916599408124832,0.992460958535222,2.71390872993576,0.9886476797450707,0.989842660824537,0.8900523560209421,0.8877284595300259,0.8888888888888387,72.22969424724579,0.9785365853658536,0.9803977485928705,0.8303571428571429,0.8073455759599332,0.8186896901980202,151.6264798506251
66,selective_harem-ft_wang2vec_64_0_3_0,selective,harem-ft,wang2vec,64,0,3,0,16,41,00:48:13,2893.0,70.5609756097561,0.9994257726735348,0.9994482913922198,0.9937618660157309,0.9921473057135121,0.9929539295392454,2.8278525144751394,0.9847826086956522,0.9858178053830228,0.8321839080459768,0.8894348894348891,0.859857482185223,108.1129035949707,0.9781763602251408,0.979842401500938,0.8158073270013568,0.8030050083472454,0.8093555443378265,178.9610631690835
67,selective_harem-ft_wang2vec_64_0_4_0,selective,harem-ft,wang2vec,64,0,4,0,17,42,00:46:46,2806.0,66.80952380952381,0.9994908350305499,0.9995587236931432,0.995384197664947,0.995384197664947,0.995384197664897,2.10557291345365,0.9847449232293215,0.9860326894502229,0.9017632241813599,0.858513189448441,0.8796068796068295,118.1982192993164,0.9788818011257036,0.9808780487804878,0.8429520811472543,0.8046744574290484,0.8233686368294683,190.59926338915554
68,selective_harem-ft_wang2vec_64_0_5_0,selective,harem-ft,wang2vec,64,0,5,0,34,59,01:04:09,3849.0,65.23728813559322,0.9997066191239196,0.9997066191239196,0.9956616052060737,0.996472184531886,0.9960667299606173,1.347512368585414,0.9858926215365879,0.9871105247132853,0.8738095238095236,0.8843373493975901,0.8790419161676145,171.20447731018066,0.9799774859287055,0.9817485928705441,0.8471737613398465,0.8106844741235393,0.8285275550246899,244.2171520017228
69,selective_harem-ft_wang2vec_64_0_6_0,selective,harem-ft,wang2vec,64,0,6,0,39,64,01:09:07,4147.0,64.796875,0.9996947600474818,0.9997060652309083,0.9959404600811907,0.9967497291440953,0.9963449302828794,1.4995877435013873,0.9899201596806387,0.9907185628742515,0.8870192307692305,0.9044117647058821,0.8956310679611149,109.20830011367798,0.9793020637898686,0.9809230769230769,0.8264125255275698,0.8106844741235393,0.8184729479183724,236.02700103903717
70,selective_harem-ft_wang2vec_64_0_7_0,selective,harem-ft,wang2vec,64,0,7,0,66,75,01:20:54,4854.0,64.72,0.999797395405378,0.9998086512161903,0.9967611336032388,0.9975688816855753,0.9971648440663736,0.8735979507718958,0.989514119601329,0.9907599667774086,0.9045226130653263,0.9045226130653263,0.9045226130652764,134.02830696105957,0.9797373358348969,0.9813883677298312,0.8401253918495298,0.8053422370617697,0.82236617797472,298.96461184519643
71,selective_harem-ft_wang2vec_64_0_8_0,selective,harem-ft,wang2vec,64,0,8,0,25,50,00:55:29,3329.0,66.58,0.999696996902635,0.9997082192395744,0.9962090441375575,0.9964788732394366,0.9963439404197199,1.2836468824699743,0.9861214903384221,0.9874025835379524,0.8921568627450978,0.8921568627450978,0.8921568627450478,124.65947151184082,0.9788667917448405,0.9805328330206379,0.8279053822420295,0.8063439065108514,0.816982408660302,207.27754981562776
72,selective_harem-ft_wang2vec_64_0_9_0,selective,harem-ft,wang2vec,64,0,9,0,19,44,00:48:01,2881.0,65.47727272727273,0.9996600682129786,0.999671399272546,0.9959393611261506,0.9945931332792647,0.9952657919653227,1.60348703879029,0.9838583447466249,0.9856192525924476,0.8616504854368929,0.8852867830423937,0.8733087330872806,142.7323008775711,0.9785215759849906,0.9803076923076923,0.8358684117438981,0.7889816360601002,0.8117485400205615,196.2770878054061
73,selective_harem-ft_word2vec_64_0_0_0,selective,harem-ft,word2vec,64,0,0,0,36,61,01:06:59,4019.0,65.88524590163935,0.9997649008105325,0.9997760960100309,0.9970350404312669,0.9975728155339806,0.9973038554866043,1.6205869533065984,0.9805485739263469,0.9830619604414818,0.8375634517766495,0.8418367346938773,0.8396946564884994,211.85782670974731,0.9785666041275798,0.9803677298311445,0.8342599027102154,0.801669449081803,0.8176400476757546,267.56323782003153
74,selective_harem-ft_word2vec_64_0_1_0,selective,harem-ft,word2vec,64,0,1,0,31,56,01:01:45,3705.0,66.16071428571429,0.9997399160946705,0.9997851480782061,0.996773326162947,0.9973096583266075,0.9970414201182932,1.1479828910095924,0.9901414060944035,0.9910376419040032,0.9002624671916007,0.8955613577023496,0.8979057591622533,94.4398422241211,0.9779512195121951,0.979842401500938,0.8274550484094052,0.7989983305509182,0.8129777475793624,246.65546370452304
75,selective_harem-ft_word2vec_64_0_3_0,selective,harem-ft,word2vec,64,0,3,0,35,60,01:05:25,3925.0,65.41666666666667,0.9998311096098632,0.9998423689692056,0.9983744242752641,0.9978337395071757,0.998104008667339,0.8921243511140347,0.9850931677018634,0.9860248447204969,0.842227378190255,0.8918918918918917,0.8663484486873007,162.38621425628662,0.9785365853658536,0.980202626641651,0.8283556470992104,0.8056761268781302,0.8168584969532336,254.6434848713425
76,selective_harem-ft_word2vec_64_0_4_0,selective,harem-ft,word2vec,64,0,4,0,36,61,01:08:39,4119.0,67.52459016393442,0.99979633401222,0.9998415931206155,0.9967444384156267,0.997556339940266,0.9971502239109286,0.7357116184795081,0.9873204556711244,0.9885091629519565,0.8997555012224936,0.8824940047961628,0.8910411622275527,134.50712776184082,0.9788818011257036,0.9804577861163227,0.8201754385964912,0.811686143572621,0.8159087095149693,242.28412124345888
77,selective_harem-ft_word2vec_64_0_5_0,selective,harem-ft,word2vec,64,0,5,0,41,66,01:12:14,4334.0,65.66666666666667,0.9998984450813567,0.999909728961206,0.9986431478968792,0.9986431478968792,0.9986431478968293,0.7922986856203026,0.9847762102912818,0.9860956053993708,0.8655660377358488,0.8843373493975901,0.874851013110796,172.57273769378662,0.9784015009380863,0.9802326454033771,0.8304153793340199,0.8076794657762938,0.8188896411644726,280.499449531987
78,selective_harem-ft_word2vec_64_0_6_0,selective,harem-ft,word2vec,64,0,6,0,70,75,01:22:03,4923.0,65.64,0.9998191170651743,0.999830422248601,0.9975622968580715,0.9975622968580715,0.9975622968580216,1.0270893325778976,0.9885229540918163,0.9894211576846308,0.9024999999999997,0.8848039215686272,0.8935643564355934,146.79468536376953,0.9785966228893058,0.980202626641651,0.8340336134453782,0.7953255425709516,0.8142197914885846,326.5531287283268
79,selective_harem-ft_word2vec_64_0_7_0,selective,harem-ft,word2vec,64,0,7,0,39,64,01:08:11,4091.0,63.921875,0.999932465135126,0.999932465135126,0.9983801295896328,0.9989195029713668,0.9986497434512058,0.4751855770904404,0.9900332225913622,0.9913828903654485,0.9137055837563449,0.9045226130653263,0.9090909090908588,121.3470048904419,0.9783714821763603,0.9803377110694184,0.8349307774227902,0.7853088480801336,0.8093599449414504,281.5114862334053
80,selective_harem-ft_word2vec_64_0_8_0,selective,harem-ft,word2vec,64,0,8,0,22,47,00:52:30,3150.0,67.02127659574468,0.9995847735332406,0.9996184405440589,0.9935152661442853,0.9959371614301191,0.9947247396185082,2.220551558561734,0.9871890680046973,0.9884701612042276,0.9156010230179026,0.8774509803921566,0.8961201501876844,125.85548782348633,0.9781163227016886,0.9800225140712946,0.8332743362831858,0.7859766277128547,0.8089347079037302,217.7185341097274
81,selective_harem-ft_word2vec_64_0_9_0,selective,harem-ft,word2vec,64,0,9,0,47,72,01:17:25,4645.0,64.51388888888889,0.9997960409277872,0.9998073719873546,0.9986471861471862,0.9978372533117059,0.9982420554428169,1.250407503612006,0.984347485814909,0.9860105654470749,0.8728179551122192,0.8728179551122192,0.8728179551121692,207.95833444595337,0.977936210131332,0.9796322701688556,0.826302729528536,0.778297161936561,0.8015818431911469,312.15927984129706
82,selective_harem-ft_glove_64_0_3_0,selective,harem-ft,glove,64,0,3,0,68,75,01:29:06,5346.0,71.28,0.999774812813151,0.9997973315318358,0.9972907071254402,0.9967506092607636,0.9970205850487042,1.5465727605537247,0.9847826086956522,0.9858178053830228,0.844705882352941,0.8820638820638819,0.8629807692307192,222.85271835327148,0.9795872420262665,0.981328330206379,0.8310297166551486,0.8030050083472454,0.8167770419425551,293.70324591870576
83,selective_harem-ft_glove_64_0_4_0,selective,harem-ft,glove,64,0,4,0,15,40,00:43:50,2630.0,65.75,0.9995474089160443,0.999581353247341,0.9942934782608696,0.9934835731740429,0.9938883607224815,2.261822521686554,0.9865279841505696,0.9877166914314017,0.8926829268292681,0.8776978417266185,0.8851269649334443,91.55211925506592,0.9788517823639775,0.9805028142589118,0.832032575500509,0.8186978297161936,0.825311342982111,158.8567520717405
84,selective_harem-ft_glove_64_0_5_0,selective,harem-ft,glove,64,0,5,0,20,45,00:48:40,2920.0,64.88888888888889,0.9994809415269347,0.9995035092866331,0.9945740640260445,0.9948439620081411,0.9947089947089448,2.2655098661780357,0.9853851618796305,0.986603065056328,0.866983372921615,0.8795180722891563,0.8732057416267441,121.69132661819458,0.9787617260787993,0.9804427767354597,0.8458274398868458,0.7986644407345576,0.8215696376437763,207.65441732586555
85,selective_harem-ft_glove_64_0_6_0,selective,harem-ft,glove,64,0,6,0,42,67,01:11:16,4276.0,63.82089552238806,0.9996834548640552,0.9997399807811882,0.9970197778379842,0.9967497291440953,0.9968847352024421,1.1364272472295742,0.9889221556886227,0.9895209580838323,0.8861985472154962,0.8970588235294115,0.8915956151034822,102.50158786773682,0.978686679174484,0.9804427767354597,0.8383944153577662,0.8020033388981636,0.8197952218429534,258.069400355501
86,selective_harem-ft_glove_64_0_7_0,selective,harem-ft,glove,64,0,7,0,45,70,01:15:05,4505.0,64.35714285714286,0.9996398140540054,0.9996735814864424,0.9964874358281546,0.9962182603997839,0.9963528299337607,1.647216682391825,0.9898255813953488,0.9911752491694352,0.9054726368159202,0.9145728643216078,0.9099999999999498,123.69151163101196,0.9792570356472795,0.9811782363977486,0.834653806407165,0.8090150250417363,0.8216344523566812,267.09149169921875
87,selective_harem-ft_glove_64_0_8_0,selective,harem-ft,glove,64,0,8,0,11,36,00:40:07,2407.0,66.86111111111111,0.9992817704358755,0.9992817704358755,0.991878722252301,0.9924160346695557,0.992147305713462,3.8162925367924703,0.9851606704387744,0.9864417636383047,0.8994974874371857,0.8774509803921566,0.88833746898258,99.11070489883423,0.9785966228893058,0.9802476547842401,0.8347193347193347,0.8043405676126878,0.8192484271381918,154.92787238786806
88,selective_harem-ft_glove_64_0_9_0,selective,harem-ft,glove,64,0,9,0,35,60,01:04:35,3875.0,64.58333333333333,0.9994674402003332,0.9995014333790353,0.9932487172562787,0.9943227899432279,0.9937854633882235,2.4939332936626317,0.9839561729602817,0.9858149090197613,0.8547215496368037,0.880299251870324,0.8673218673218172,172.97560358047485,0.9782363977485928,0.9799924953095684,0.8277050310130944,0.8020033388981636,0.8146515177208251,237.0913532904859
89,selective_harem-ft_none_64_0_1_0,selective,harem-ft,none,64,0,1,0,44,69,01:14:55,4495.0,65.14492753623189,0.9994798321893411,0.9995137561769928,0.9946222102715784,0.9951573849878934,0.9948897256589064,2.513075418103097,0.9891455885281817,0.9900418243377813,0.9026315789473681,0.8955613577023496,0.8990825688072893,109.2065315246582,0.9789268292682927,0.9805178236397749,0.8404669260700389,0.7933222036727879,0.8162143593266419,242.03674409974298
90,selective_harem-ft_none_64_0_3_0,selective,harem-ft,none,64,0,3,0,40,65,01:09:34,4174.0,64.21538461538462,0.9995045881889321,0.9995383662669594,0.9932432432432432,0.9951259138911455,0.9941836872716936,2.025160580984692,0.9861283643892339,0.9872670807453416,0.8472553699284007,0.872235872235872,0.8595641646488602,132.62000608444214,0.9792420262664165,0.9808480300187618,0.8421787709497207,0.8053422370617697,0.8233486943163864,238.36447661777711
91,selective_harem-ft_none_64_0_4_0,selective,harem-ft,none,64,0,4,0,67,75,01:20:41,4841.0,64.54666666666667,0.9995021498076488,0.9995700384702422,0.9956498096791735,0.9942981265272876,0.9949735090340486,2.517022115081104,0.987221396731055,0.9880138682516098,0.886746987951807,0.8824940047961628,0.8846153846153344,130.78522300720215,0.9791519699812383,0.9806529080675422,0.8207897401282483,0.8120200333889817,0.8163813360187483,269.8774915011424
