Training_ID,Scenario,Model,Embedding,Batch_Size,ELMo_Dropout,Training_Number,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
selective_harem_glove_64_0_7_1,selective,harem,glove,64,0,7,1,17,20,00:22:00,1320.0,66.0,0.9983341399997749,0.9984354422970859,0.9796582587469488,0.9756888168557536,0.977669508729142,6.882293879985809,0.9872300664451827,0.9886835548172758,0.8833746898263025,0.894472361809045,0.8888888888888387,72.85321354866028,0.979046904315197,0.9806829268292683,0.827841291190316,0.8220367278797996,0.8249287987937178,168.57320472429384
selective_harem_none_64_0_8_4,selective,harem,none,64,0,8,4,19,20,00:22:24,1344.0,67.2,0.9981932037527494,0.9983278717960228,0.9807483731019523,0.9796858071505958,0.9802168021679716,7.697035624020136,0.9848403971388918,0.9864417636383047,0.8668280871670699,0.8774509803921566,0.8721071863580496,112.75403308868408,0.9776060037523452,0.9793170731707317,0.8167680865449628,0.806677796327212,0.8116915840752063,180.5002434568585
selective_harem_none_64_0_0_1,selective,harem,none,64,0,0,1,19,20,00:22:26,1346.0,67.3,0.9983543056737271,0.9984886480677085,0.9816265874088085,0.9797734627831716,0.9806991496827683,6.742283435010198,0.9788001311332095,0.9812042399737734,0.8257575757575755,0.8341836734693875,0.82994923857863,160.2404499053955,0.9779812382739212,0.979842401500938,0.8299058905542,0.7949916527545909,0.8120736698498817,187.73345493820477
selective_harem_fasttext_64_0_4_0,selective,harem,fasttext,64,0,4,0,8,20,00:22:24,1344.0,67.2,0.9988006336275176,0.9989024666214076,0.985310119695321,0.9834374151506924,0.9843728767495085,5.602293335679752,0.9876176324913324,0.9887072808320951,0.8940886699507387,0.870503597122302,0.8821385176184189,71.37485599517822,0.9783564727954972,0.9803377110694184,0.8364453665283541,0.8076794657762938,0.8218107694920512,134.50560458201284
selective_harem_wang2vec_64_0_5_3,selective,harem,wang2vec,64,0,5,3,15,20,00:21:56,1316.0,65.8,0.9984766762203516,0.9985330956195978,0.9805142083897158,0.9831750339213026,0.9818428184281343,6.7170534418590035,0.983456815183193,0.9842687506343246,0.8518518518518516,0.886746987951807,0.8689492325855459,112.0007621049881,0.9784015009380863,0.9801125703564728,0.8335621139327385,0.8110183639398998,0.8221357251649525,165.20563705012484
selective_harem_word2vec_64_0_5_4,selective,harem,word2vec,64,0,5,4,16,20,00:22:02,1322.0,66.1,0.9985895150188441,0.9986797860576381,0.9820992676973149,0.9826322930800543,0.9823657080845947,5.546754803230513,0.9848777022226733,0.9859941134679793,0.8561320754716979,0.8746987951807227,0.8653158522049558,102.13298237323761,0.9777711069418387,0.979437148217636,0.8227288193263015,0.8073455759599332,0.8149646107178469,183.30828004513145
selective_harem_glove_64_0_5_1,selective,harem,glove,64,0,5,1,13,20,00:22:00,1320.0,66.0,0.9985443794994471,0.9986459344180904,0.982613420266232,0.9815468113975576,0.9820798262285679,6.3991756012190635,0.9857911296051964,0.9869075408505024,0.8780487804878047,0.8674698795180721,0.8727272727272225,100.56476771831512,0.9776360225140713,0.9795272045028143,0.8475433526011561,0.78330550918197,0.8141592920353483,179.43845421413207
selective_harem_none_64_0_1_1,selective,harem,none,64,0,1,1,13,20,00:22:22,1342.0,67.1,0.9977723248108737,0.9979306367532482,0.9744073275862069,0.9730965832660748,0.9737515143356614,8.6843531363046,0.9885480979884486,0.9896434973112925,0.8795811518324604,0.8772845953002608,0.8784313725489693,70.7256590127945,0.9777260787992496,0.9796022514071294,0.8333919156414763,0.7916527545909849,0.8119863013698131,169.32718906762466
selective_harem_fasttext_64_0_0_2,selective,harem,fasttext,64,0,0,2,11,20,00:22:21,1341.0,67.05,0.99862299046169,0.9987125520576776,0.9819650067294751,0.9838187702265372,0.9828910144146071,5.833987158625873,0.9803300185772047,0.9829526827669107,0.8372093023255811,0.8265306122448978,0.8318356867778702,117.99241924285889,0.9770806754221388,0.9791969981238274,0.8488543976348855,0.7669449081803005,0.805823539729822,171.10420889224648
selective_harem_none_64_0_1_4,selective,harem,none,64,0,1,4,10,20,00:22:26,1346.0,67.3,0.9978062487985254,0.997953252745016,0.9736629938188659,0.9747107882701103,0.9741866093035263,9.17903719553307,0.9884485162318263,0.9897430790679148,0.8776041666666664,0.8798955613577021,0.8787483702737438,64.9447677731514,0.9777110694183865,0.9796172607879925,0.8230636833046472,0.798330550918197,0.8105084745762213,147.45515305141234
selective_harem_word2vec_64_0_6_3,selective,harem,word2vec,64,0,6,3,14,20,00:23:23,1403.0,70.15,0.9989825334916059,0.9990729749590187,0.9859154929577465,0.9859154929577465,0.9859154929576965,4.728790961094757,0.9884231536926148,0.9893213572854291,0.870503597122302,0.8897058823529409,0.8799999999999498,82.92149829864502,0.9777410881801125,0.9796022514071294,0.8203817314246762,0.8036727879799667,0.811941305447749,174.0873118346592
selective_harem_word2vec_64_0_5_1,selective,harem,word2vec,64,0,5,1,15,20,00:22:10,1330.0,66.5,0.9987023538173365,0.9987700570964321,0.9850705754614549,0.9848032564450475,0.9849368978151216,6.158035263196746,0.9853851618796305,0.9867045569877195,0.8650602409638551,0.8650602409638551,0.8650602409638052,104.93451035022736,0.9781613508442777,0.9799024390243902,0.8365485794458085,0.7963272120200334,0.8159425248032344,179.748599574251
selective_harem_glove_64_0_0_0,selective,harem,glove,64,0,0,0,11,20,00:22:38,1358.0,67.9,0.998746137656173,0.9988133088531638,0.9838144051793903,0.9835490830636462,0.9836817262305637,5.7507902472766474,0.9789094088077805,0.9815320729974866,0.8260869565217389,0.8239795918367344,0.825031928480154,112.29668998718262,0.9768105065666042,0.9787166979362101,0.8219563687543983,0.779966611018364,0.8004111701215879,162.88014541482025
selective_harem_wang2vec_64_0_9_1,selective,harem,wang2vec,64,0,9,1,13,20,00:22:12,1332.0,66.6,0.9986629349710492,0.9987649145071555,0.9850827230810958,0.9818869964855367,0.9834822637421651,6.218550757685704,0.9830757190373703,0.98493445509685,0.8472553699284007,0.8852867830423937,0.8658536585365352,116.88883244991302,0.977170731707317,0.9788667917448405,0.8105830805527469,0.8030050083472454,0.8067762495806277,166.20798398863593
selective_harem_wang2vec_64_0_5_4,selective,harem,wang2vec,64,0,5,4,18,20,00:21:58,1318.0,65.9,0.9984428245808039,0.9985556633792964,0.9807274701411509,0.9804613297150611,0.980594381869946,6.667620843915797,0.9846747183598904,0.9856896376738049,0.8595238095238092,0.8698795180722889,0.8646706586825844,114.53450202941895,0.978686679174484,0.9802476547842401,0.8384963452836756,0.8043405676126878,0.8210633946829766,190.85296951149994
selective_harem_word2vec_64_0_2_0,selective,harem,word2vec,64,0,2,0,8,20,00:22:19,1339.0,66.95,0.9987619545217056,0.9988301038140888,0.9856115107913669,0.981537613667677,0.9835703437801515,5.294953397850492,0.9820761046678808,0.9829387520368063,0.8531187122736417,0.9002123142250529,0.8760330578511896,85.25800061225891,0.9764652908067543,0.9781163227016886,0.8183361629881154,0.8046744574290484,0.8114478114477615,133.50668471714235
selective_harem_glove_64_0_0_2,selective,harem,glove,64,0,0,2,11,20,00:22:24,1344.0,67.2,0.9987685280551699,0.9988692848506561,0.9843454790823212,0.9835490830636462,0.9839471199244071,5.309671030115726,0.9796743525297782,0.9821877390449131,0.8248730964467003,0.829081632653061,0.8269720101780669,111.01416397094727,0.9769455909943715,0.9788517823639775,0.8246110325318247,0.7786310517529216,0.8009617035891654,164.2533076664187
selective_harem_glove_64_0_0_5,selective,harem,glove,64,0,0,5,11,20,00:22:59,1379.0,68.95,0.9986117952621916,0.9987349424566746,0.9829775736287489,0.9811218985976268,0.9820488594951585,6.40648834385089,0.9792372418314939,0.9817506283466287,0.822784810126582,0.829081632653061,0.825921219822059,114.5928225517273,0.9770056285178237,0.9789268292682927,0.8261331444759207,0.7789649415692821,0.8018559890014967,163.00722428087917
selective_harem_none_64_0_3_1,selective,harem,none,64,0,3,1,18,20,00:21:53,1313.0,65.65,0.9982660586612622,0.9983786522546867,0.9780070594623947,0.975358786894124,0.9766811279825964,7.708926159944108,0.9838509316770186,0.9857142857142858,0.844868735083532,0.8697788697788695,0.8571428571428069,109.06633758544922,0.9786266416510319,0.9804727954971857,0.8480878186968839,0.7996661101836394,0.8231654923525881,190.06814344873968
selective_harem_none_64_0_8_1,selective,harem,none,64,0,8,1,5,20,00:22:21,1341.0,67.05,0.9980697580464156,0.9982156484266284,0.9788445890968267,0.9775189599133262,0.9781813253827932,8.036472640820403,0.9843066083057542,0.9862282481050496,0.876237623762376,0.8676470588235292,0.8719211822659597,79.97322225570679,0.9768405253283302,0.9787166979362101,0.813306177868296,0.8,0.8065982157885377,112.84596858834321
selective_harem_none_64_0_5_3,selective,harem,none,64,0,5,3,19,20,00:21:08,1268.0,63.4,0.9984766762203516,0.9985443794994471,0.9793758480325645,0.9793758480325645,0.9793758480325145,7.3058121222168655,0.9853851618796305,0.9864000811935452,0.8649289099526064,0.8795180722891563,0.8721624850656606,103.5441460609436,0.9790919324577861,0.9808630393996247,0.8388214904679376,0.8080133555926544,0.8231292517006304,182.7413351310874
selective_harem_wang2vec_64_0_8_1,selective,harem,wang2vec,64,0,8,1,12,20,00:22:35,1355.0,67.75,0.9988665439691161,0.9989338779907528,0.9866992399565689,0.9845612134344529,0.9856290672450694,5.110301430545636,0.985694459271912,0.9871890680046973,0.9123711340206183,0.8676470588235292,0.8894472361808544,94.92464637756348,0.9773508442776735,0.9793020637898686,0.8504165157551612,0.7839732888146912,0.8158443363446339,166.0775017288496
selective_harem_glove_64_0_3_1,selective,harem,glove,64,0,3,1,18,20,00:22:19,1339.0,66.95,0.9986038394415357,0.9986939143162754,0.9834643534833288,0.9823991334958029,0.9829314548902236,6.170648547250833,0.9839544513457557,0.9847826086956522,0.8306636155606405,0.8918918918918917,0.8601895734596654,111.19901752471924,0.9787317073170732,0.9803527204502814,0.8118944203140661,0.8113522537562604,0.8116232464929359,166.9810179224554
selective_harem_word2vec_64_0_7_3,selective,harem,word2vec,64,0,7,3,16,20,00:21:53,1313.0,65.65,0.9988181398647051,0.9989306979728285,0.9878147847278635,0.9854132901134521,0.9866125760648589,6.06771131771714,0.987749169435216,0.989202657807309,0.8701923076923075,0.9095477386934671,0.8894348894348393,80.52390372753143,0.9776810506566604,0.9794071294559099,0.8104531921931856,0.8180300500834724,0.8142239946825688,164.936736052891
selective_harem_none_64_0_6_1,selective,harem,none,64,0,6,1,13,20,00:21:58,1318.0,65.9,0.9978067944152393,0.9978633203323723,0.97428262046562,0.9748104008667389,0.9745464392092649,9.30568491167097,0.9867265469061877,0.987624750499002,0.8665105386416859,0.906862745098039,0.8862275449101294,77.41650581359863,0.9768855534709193,0.9784615384615385,0.8082099596231493,0.8020033388981636,0.8050946874475786,147.8364389887396
selective_harem_glove_64_0_2_1,selective,harem,glove,64,0,2,1,13,20,00:22:00,1320.0,66.0,0.9988641784602803,0.9989096113218691,0.9867403314917127,0.9842931937172775,0.9855152434818096,5.56312976755313,0.9850474456052909,0.9861976420971916,0.8534136546184737,0.9023354564755837,0.8771929824560903,87.12993001937866,0.9777410881801125,0.9793771106941839,0.8163196776359973,0.811686143572621,0.8139963167586978,159.76133314168678
selective_harem_none_64_0_4_4,selective,harem,none,64,0,4,4,17,20,00:21:42,1302.0,65.1,0.9980425435618918,0.9982575243267707,0.9768833288006527,0.975291881618246,0.9760869565216891,7.4596770806099055,0.9846458642892522,0.9860326894502229,0.8883248730964465,0.8393285371702636,0.8631319358815774,89.95397114753723,0.9783414634146341,0.9802176360225141,0.8292430003456619,0.8010016694490818,0.8148777173912544,177.01347487827516
selective_harem_wang2vec_64_0_4_5,selective,harem,wang2vec,64,0,4,5,6,20,00:22:15,1335.0,66.75,0.999060873500792,0.9990948178320888,0.9875237320314619,0.9885962530545751,0.9880597014924875,4.81255094907177,0.9882119861317484,0.9890044576523032,0.882075471698113,0.8968824940047959,0.8894173602853243,60.10770225524902,0.9769005628517824,0.9785515947467167,0.8042468480424685,0.8093489148580968,0.8067898152770343,121.6187844546336
selective_harem_word2vec_64_0_3_0,selective,harem,word2vec,64,0,3,0,19,20,00:22:19,1339.0,66.95,0.9987389517536452,0.9988628047064122,0.9856524093123985,0.9859193067966423,0.9857858399891202,5.911412311134054,0.9829192546583851,0.9841614906832298,0.8305882352941174,0.8673218673218671,0.8485576923076422,130.7843747138977,0.9783114446529081,0.979842401500938,0.8292598967297763,0.8043405676126878,0.8166101694914756,184.94641663893213
selective_harem_none_64_0_9_4,selective,harem,none,64,0,9,4,17,20,00:21:21,1281.0,64.05,0.997915085039602,0.9980510577544106,0.9754385964912281,0.9770208164368749,0.9762290653700203,7.945358464966959,0.9811191547642341,0.9833692036783408,0.8353510895883774,0.8603491271820446,0.8476658476657974,144.97385847568512,0.9770956848030019,0.9788517823639775,0.8126908720732948,0.7996661101836394,0.8061258835408454,174.40931341783056
selective_harem_fasttext_64_0_7_0,selective,harem,fasttext,64,0,7,0,9,20,00:21:55,1315.0,65.75,0.9984917213511475,0.9986042794592709,0.9771197846567967,0.9805510534846029,0.9788324120263757,6.46561188039495,0.9870224252491694,0.9883720930232558,0.8848039215686272,0.9070351758793967,0.8957816377170714,70.42857789993286,0.9781913696060037,0.9798874296435272,0.8242134062927496,0.8046744574290484,0.814326744382447,137.96758273862443
selective_harem_word2vec_64_0_2_4,selective,harem,word2vec,64,0,2,4,17,20,00:22:03,1323.0,66.15,0.9988755366756775,0.9989096113218691,0.9859116022099448,0.9834665197023974,0.9846875431093444,5.236559820708944,0.9859100929742164,0.9868685900508003,0.8655804480651729,0.9023354564755837,0.8835758835758334,115.85881233215332,0.9773808630393996,0.9793320825515948,0.8225078152136158,0.7906510851419032,0.8062648961524866,201.92907686053582
selective_harem_fasttext_64_0_0_0,selective,harem,fasttext,64,0,0,0,16,20,00:22:28,1348.0,67.4,0.9986901616586807,0.9987909184541669,0.9838144051793903,0.9835490830636462,0.9836817262305637,5.863631985080776,0.980767129275489,0.9826248497431974,0.8073170731707315,0.8443877551020406,0.8254364089775059,134.6071310043335,0.9781163227016886,0.9796472795497185,0.8221170104835982,0.811686143572621,0.8168682795698424,186.09037446076016
selective_harem_wang2vec_64_0_4_0,selective,harem,wang2vec,64,0,4,0,6,20,00:22:33,1353.0,67.65,0.9985969676397375,0.9987214301878253,0.9839717468079326,0.9834374151506924,0.9837045084192874,5.729217422542288,0.9882119861317484,0.9890044576523032,0.882075471698113,0.8968824940047959,0.8894173602853243,60.09057974815369,0.9769305816135084,0.9785816135084427,0.8045786330457864,0.8096828046744574,0.8071226493592445,121.61962649507343
selective_harem_glove_64_0_8_4,selective,harem,glove,64,0,8,4,10,20,00:22:27,1347.0,67.35,0.9985298738609328,0.9986533195672667,0.9797352067008916,0.9821235102925244,0.980927904774737,6.263326926017875,0.9846268816056368,0.9865485214049322,0.8928571428571426,0.8578431372549017,0.8749999999999497,98.53821468353271,0.977515947467167,0.9795422138836773,0.8321653819201121,0.7929883138564274,0.8121046332705947,151.37210489668936
selective_harem_fasttext_64_0_6_1,selective,harem,fasttext,64,0,6,1,14,20,00:22:05,1325.0,66.25,0.9982024758351704,0.9983381380362897,0.9791440953412784,0.9791440953412784,0.9791440953412285,7.386019942475788,0.9887225548902195,0.9893213572854291,0.8738095238095236,0.8995098039215684,0.8864734299516407,79.74977111816406,0.9782814258911819,0.9798273921200751,0.8230088495575221,0.8073455759599332,0.8151019720208501,168.7792116561026
selective_harem_none_64_0_6_3,selective,harem,none,64,0,6,3,19,20,00:21:56,1316.0,65.8,0.9981685602848906,0.9982250862020237,0.9774701411509229,0.9753521126760564,0.976409978307976,7.607620168088087,0.9889221556886227,0.9896207584830339,0.8764845605700711,0.9044117647058821,0.8902291917972961,87.86882257461548,0.9777110694183865,0.9794671669793621,0.8139377537212449,0.803338898163606,0.8086035960342299,173.85552906540204
selective_harem_word2vec_64_0_6_0,selective,harem,word2vec,64,0,6,0,14,20,00:22:01,1321.0,66.05,0.9985416313379685,0.9986433779888079,0.9818673883626522,0.9826652221018418,0.9822661432245338,6.0034370965032435,0.9882235528942116,0.9891217564870259,0.8661971830985913,0.9044117647058821,0.8848920863308851,86.5634696483612,0.9778161350844278,0.979452157598499,0.8091300033079722,0.81669449081803,0.8128946493851278,168.3962187856998
selective_harem_word2vec_64_0_3_5,selective,harem,word2vec,64,0,3,5,19,20,00:22:11,1331.0,66.55,0.9985925800821933,0.998682654956933,0.9842605156037992,0.9821283509341998,0.9831932773108745,6.438389938713899,0.9820910973084886,0.9832298136645963,0.8247663551401867,0.8673218673218671,0.845508982035878,123.78170537948608,0.9773358348968105,0.9791969981238274,0.8132611637347767,0.8026711185308848,0.8079314400940519,200.42621144708596
selective_harem_none_64_0_8_3,selective,harem,none,64,0,8,3,13,20,00:22:25,1345.0,67.25,0.9982268707635678,0.9983166494590834,0.9767253044654939,0.9775189599133262,0.9771219710301382,7.476229544895799,0.9833457884061065,0.9847336393722643,0.881188118811881,0.8725490196078429,0.876847290640344,108.10637855529785,0.9768855534709193,0.978656660412758,0.8117567108392797,0.7976627712854758,0.8046480296395593,157.51633039510475
selective_harem_word2vec_64_0_5_2,selective,harem,word2vec,64,0,5,2,19,20,00:21:59,1319.0,65.95,0.9987926248561305,0.9988377603755275,0.984786742732953,0.9837177747625508,0.984251968503887,5.982402507938556,0.9854866538110221,0.9867045569877195,0.8564705882352939,0.8771084337349395,0.8666666666666165,104.96375799179077,0.9786116322701689,0.9803377110694184,0.8300408719346049,0.8136894824707847,0.8217838475804592,184.06928206389804
selective_harem_fasttext_64_0_2_5,selective,harem,fasttext,64,0,2,5,11,20,00:22:05,1325.0,66.25,0.9986256559369392,0.9987505963063084,0.9820392373583863,0.9793331496279967,0.9806843267107669,6.016497362905474,0.9843764976516821,0.9853349947282661,0.8582995951417002,0.9002123142250529,0.8787564766838877,86.77794599533081,0.9775009380863039,0.979437148217636,0.8151462994836489,0.7906510851419032,0.8027118644067297,152.32235635001703
selective_harem_word2vec_64_0_3_1,selective,harem,word2vec,64,0,3,1,19,20,00:22:17,1337.0,66.85,0.9987614704723301,0.9988628047064122,0.9867136659436009,0.9853777416734363,0.9860452513209091,6.493384502716919,0.984472049689441,0.9857142857142858,0.8434579439252334,0.8869778869778867,0.8646706586825846,107.14335250854492,0.9777711069418387,0.9795722326454034,0.8298538622129437,0.7963272120200334,0.812744930993305,204.78312992599774
selective_harem_wang2vec_64_0_1_2,selective,harem,wang2vec,64,0,1,2,19,20,00:22:31,1351.0,67.55,0.998563884522746,0.9986430404939333,0.9841013203988144,0.9825127791229487,0.983306408185195,6.952259264775177,0.9888468432583151,0.9901414060944035,0.8843187660668378,0.8981723237597908,0.8911917098445093,84.04480767250061,0.9784015009380863,0.9800975609756097,0.8291335864687608,0.8020033388981636,0.8153428377460464,184.3928813214572
selective_harem_fasttext_64_0_2_3,selective,harem,fasttext,64,0,2,3,11,20,00:22:01,1321.0,66.05,0.9984098498443924,0.9985120737829672,0.9798231066887784,0.9768531275833563,0.9783358631157222,6.134942746874112,0.9839930988210486,0.9849515958976325,0.857142857142857,0.8917197452229297,0.8740894901144141,84.41427969932556,0.9777110694183865,0.9796472795497185,0.8197573656845754,0.7896494156928213,0.8044217687074331,154.2030408967216
selective_harem_word2vec_64_0_2_3,selective,harem,word2vec,64,0,2,3,14,20,00:23:18,1398.0,69.9,0.9987505963063084,0.9988755366756775,0.9834665197023974,0.9834665197023974,0.9834665197023474,5.454549429131977,0.9847598964823158,0.9857183935588997,0.8517034068136271,0.9023354564755837,0.8762886597937644,98.98992419242859,0.9784165103189494,0.9801575984990619,0.8251724137931035,0.7989983305509182,0.811874469889687,170.99348438910718
selective_harem_word2vec_64_0_0_3,selective,harem,word2vec,64,0,0,3,19,20,00:22:30,1350.0,67.5,0.9990260176436344,0.9990819936411267,0.9880984582093589,0.9851672060409924,0.986630654962813,4.330009004073356,0.978144465085783,0.9803300185772047,0.7985436893203881,0.8392857142857141,0.8184079601989547,156.92535066604614,0.9782213883677299,0.9798574108818011,0.8095712861415753,0.813355592654424,0.8114590273150734,191.4073060593515
selective_harem_wang2vec_64_0_3_3,selective,harem,wang2vec,64,0,3,3,19,20,00:22:14,1334.0,66.7,0.9985137645667962,0.9986038394415357,0.9823943661971831,0.9821283509341998,0.9822613405551295,6.414512822877115,0.9829192546583851,0.9843685300207039,0.8243559718969553,0.8648648648648646,0.8441247002397579,118.94777345657349,0.9782213883677299,0.9796322701688556,0.8196555217831814,0.8103505843071787,0.8149764942914209,180.42036085308723
selective_harem_glove_64_0_0_1,selective,harem,glove,64,0,0,1,11,20,00:22:36,1356.0,67.8,0.9988021136536653,0.9988916752496529,0.9843454790823212,0.9835490830636462,0.9839471199244071,5.963301214709211,0.979565074855207,0.982078461370342,0.8307692307692305,0.8265306122448978,0.8286445012787221,113.387122631073,0.976750469043152,0.9787016885553471,0.8258547008547008,0.7742904841402337,0.7992417714974513,165.96639647573795
selective_harem_fasttext_64_0_3_4,selective,harem,fasttext,64,0,3,4,8,20,00:22:08,1328.0,66.4,0.998288577379947,0.9984011709733717,0.98125,0.9777958299485513,0.9795198697951487,7.098652189347281,0.9839544513457557,0.9850931677018634,0.8498789346246971,0.8624078624078622,0.8560975609755596,78.70120811462402,0.9772007504690432,0.979046904315197,0.8371024734982332,0.7909849749582638,0.8133905579398643,137.6950490339747
selective_harem_word2vec_64_0_0_4,selective,harem,word2vec,64,0,0,4,19,20,00:22:22,1342.0,67.1,0.9989140656486498,0.9989812368456406,0.9859913793103449,0.9870550161812298,0.986522911051163,4.910457104889314,0.9797836302043492,0.9817506283466287,0.8137254901960782,0.8469387755102038,0.8299999999999498,145.83234024047852,0.9780863039399624,0.9799174484052533,0.8201365187713311,0.8023372287145242,0.8111392405062792,200.74365320745505
selective_harem_glove_64_0_6_4,selective,harem,glove,64,0,6,4,11,20,00:21:45,1305.0,65.25,0.9987451246396473,0.9988242609236335,0.9872143634385201,0.9829360780065005,0.985070575461405,6.097805868333845,0.9882235528942116,0.9892215568862276,0.886934673366834,0.8651960784313724,0.8759305210917613,76.71864795684814,0.9775609756097561,0.9796322701688556,0.8405745062836625,0.781636060100167,0.8100346020760746,160.25691442669563
selective_harem_none_64_0_8_5,selective,harem,none,64,0,8,5,18,20,00:22:11,1331.0,66.55,0.9978116442968084,0.9979687570139606,0.9740189445196211,0.9748104008667389,0.9744145119804564,8.422431679803934,0.9836660617059891,0.985480943738657,0.8888888888888886,0.8627450980392154,0.8756218905472134,131.19999313354492,0.9774258911819887,0.9794071294559099,0.8303030303030303,0.7776293823038397,0.8031034482758121,201.03873011750994
selective_harem_fasttext_64_0_4_2,selective,harem,fasttext,64,0,4,2,11,20,00:22:20,1340.0,67.0,0.998438560760353,0.9985517085313419,0.9793365959760739,0.9780070594623947,0.9786713761716658,6.65762510851248,0.9890044576523032,0.9899950470529966,0.9051094890510947,0.8920863309352516,0.898550724637631,70.63851690292358,0.9773958724202627,0.9792570356472795,0.8259207783182766,0.7936560934891486,0.8094670526136056,148.04748128495126
selective_harem_word2vec_64_0_9_3,selective,harem,word2vec,64,0,9,3,17,20,00:22:03,1323.0,66.15,0.9987875766262904,0.9988329008645599,0.9880629408572978,0.9845904298459043,0.9863236289776074,5.699878264718981,0.9819996086871454,0.9844453140285658,0.8578553615960097,0.8578553615960097,0.8578553615959598,154.65058588981628,0.9779962476547842,0.9799024390243902,0.825017325017325,0.7949916527545909,0.809726237034468,199.82903502122412
selective_harem_word2vec_64_0_5_0,selective,harem,word2vec,64,0,5,0,13,20,00:22:02,1322.0,66.1,0.9987813409762812,0.998860328135226,0.9845360824742269,0.9848032564450475,0.984669651336268,5.066155708547848,0.9835583071145844,0.9846747183598904,0.8591885441527444,0.8674698795180721,0.8633093525179354,100.3100973367691,0.9784015009380863,0.9800075046904315,0.8432939541348159,0.8103505843071787,0.8264941256597491,166.99865704662395
selective_harem_word2vec_64_0_2_2,selective,harem,word2vec,64,0,2,2,17,20,00:22:03,1323.0,66.15,0.9987051634447196,0.9987619545217056,0.9828729281767956,0.9804353816478368,0.9816526417436389,5.621754076943469,0.9847598964823158,0.9857183935588997,0.8528225806451611,0.8980891719745221,0.8748707342295258,117.30612325668335,0.9774709193245779,0.9791369606003753,0.8213034337771549,0.7826377295492487,0.8015045306889567,194.77530634178305
selective_harem_wang2vec_64_0_4_2,selective,harem,wang2vec,64,0,4,2,13,20,00:22:17,1337.0,66.85,0.9989024666214076,0.9990042996152976,0.9847991313789359,0.9850665218571817,0.984932808470155,4.870693535947088,0.9879148093115404,0.9890044576523032,0.8902147971360379,0.8944844124700237,0.8923444976076053,70.51041102409363,0.9787016885553471,0.9803527204502814,0.8279863481228669,0.810016694490818,0.8189029535864479,159.83169318145175
selective_harem_word2vec_64_0_7_5,selective,harem,word2vec,64,0,7,5,13,20,00:21:56,1316.0,65.8,0.9982440935132763,0.9983904190538365,0.9802968960863697,0.9810913019989195,0.9806939381665492,6.3393657234177665,0.9865033222591362,0.9881644518272426,0.8777506112469435,0.902010050251256,0.889714993804163,82.23112511634827,0.9779662288930582,0.9796022514071294,0.8250599109893872,0.8046744574290484,0.8147396889789899,165.42269843479372
selective_harem_word2vec_64_0_0_1,selective,harem,word2vec,64,0,0,1,18,20,00:22:29,1349.0,67.45,0.9989812368456406,0.9990484080426313,0.9865265427108596,0.9873247033441208,0.9869254616524639,4.5825248965576515,0.978253742760354,0.9804392962517757,0.804938271604938,0.8316326530612242,0.8180677540777416,169.65373611450195,0.978686679174484,0.9804427767354597,0.8245494729683781,0.8096828046744574,0.8170485175201657,188.91224918725356
selective_harem_glove_64_0_0_3,selective,harem,glove,64,0,0,3,16,20,00:22:25,1345.0,67.25,0.9987237472571762,0.9987685280551699,0.9833109017496635,0.9851672060409924,0.9842381786339255,5.837481980893149,0.9793465195060649,0.9815320729974866,0.8214285714285712,0.8214285714285712,0.8214285714285212,135.77920627593994,0.977906191369606,0.9797673545966229,0.8303009097270819,0.7923205342237062,0.8108662224499756,182.07052500742788
selective_harem_word2vec_64_0_7_0,selective,harem,word2vec,64,0,7,0,17,20,00:21:56,1316.0,65.8,0.9983566516213995,0.9984466981078982,0.9816067081417366,0.9802809292274446,0.9809433707257238,7.238016044025991,0.9869186046511628,0.9882682724252492,0.8888888888888886,0.8844221105527635,0.8866498740553655,94.48639583587646,0.9781163227016886,0.9799924953095684,0.8287292817679558,0.8013355592654424,0.814802240706112,186.39630699157715
selective_harem_word2vec_64_0_5_3,selective,harem,word2vec,64,0,5,3,15,20,00:22:05,1325.0,66.25,0.9986120827785425,0.9987249215770351,0.9844686648501363,0.9804613297150611,0.9824609109448854,6.023112164504492,0.986603065056328,0.9878209682330255,0.8807785888077856,0.8722891566265057,0.876513317191233,100.57963275909424,0.9779512195121951,0.9797973733583489,0.8437278525868178,0.7949916527545909,0.8186350352414834,185.58579959509507
selective_harem_none_64_0_0_2,selective,harem,none,64,0,0,2,10,20,00:22:14,1334.0,66.7,0.9984438672697148,0.9985670144641977,0.9840324763193504,0.9805825242718447,0.9823044711602904,7.433969120481121,0.9770516883400722,0.979455797180636,0.822164948453608,0.8137755102040813,0.8179487179486677,121.11242914199829,0.97787617260788,0.9797223264540338,0.8374910905203136,0.7846410684474123,0.8102051370452871,157.5819714744136
