Training_ID,Corpus,Fine_Tuning,Model,Representation,Embedding,Embedding_Type,Training_Number,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_cbow_9_3,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,cbow,9,3,9,10,0:10:29.624642,629.0,62.9,0.9946970641224661,0.9950936512073244,0.9381107491856677,0.9343065693430657,0.9362047947988122,50.05213249430937,0.9816082958325181,0.9838583447466249,0.8366336633663364,0.8428927680798003,0.8397515527949808,213.54648208618164,0.9766754221388367,0.9783864915572232,0.8187435633367662,0.7963272120200334,0.8073798239674517,276.31656802142106
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_cbow_9_4,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,cbow,9,4,9,10,0:06:07.794447,367.0,36.7,0.9958981564366084,0.9960907844492538,0.946969696969697,0.9462016761286834,0.9465855307639799,18.962063380141757,0.9846409704558795,0.985423596165134,0.8784119106699749,0.8827930174563589,0.8805970149253228,103.33761197328568,0.9765553470919325,0.9780863039399624,0.8210637548432547,0.778297161936561,0.7991086732944307,152.63745973695
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_5_1,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,5,1,7,10,0:11:08.223258,668.0,66.8,0.9942000857574869,0.9947868475096477,0.9269493844049248,0.9194029850746268,0.9231607629427293,55.83457565307617,0.9831523393890186,0.9844717344971075,0.8309523809523808,0.8409638554216865,0.8359281437125246,153.7951259613037,0.9771257035647279,0.9791969981238274,0.8305741458259951,0.7873121869782972,0.8083647583132857,247.05684845535845
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_5_2,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,5,2,7,10,0:07:38.082672,458.0,45.8,0.9963327390489946,0.9964230100877886,0.9544586855740387,0.9497964721845319,0.9521218715995147,17.85165092126647,0.9841672587029331,0.9847762102912818,0.8492822966507175,0.8554216867469877,0.8523409363744996,80.03031814098358,0.9773658536585366,0.9788968105065666,0.8281907433380085,0.7886477462437396,0.8079356935179935,147.31119414995302
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_5_3,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,5,3,7,10,0:10:33.768455,633.0,63.3,0.9942339373970346,0.9947755636297985,0.9266630316248636,0.9223880597014925,0.9245206038351194,55.14862913243911,0.9847762102912818,0.9857911296051964,0.8408551068883608,0.8530120481927709,0.8468899521530598,152.9414234161377,0.9774258911819887,0.9794971857410881,0.8261021693491952,0.788313856427379,0.8067657611480793,248.1526358215897
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_5_4,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,5,4,9,10,0:06:55.766707,415.0,41.5,0.9959039516147232,0.9960619259326127,0.9501498229365296,0.9465400271370421,0.948341489940135,18.772495796431357,0.9849791941540648,0.9852836699482391,0.8568019093078757,0.8650602409638551,0.8609112709831632,88.34753012657166,0.9792870544090057,0.9804427767354597,0.8494018296973962,0.8060100166944908,0.8271372280280467,150.86573150922666
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_6_0,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,6,0,7,10,0:12:29.299372,749.0,74.9,0.993397772878865,0.9939743372336216,0.9210166712216452,0.9127843986998917,0.9168820568629619,58.507148939020496,0.9861277445109781,0.9872255489021956,0.8364485981308409,0.8774509803921566,0.8564593301434905,140.30135345458984,0.9761651031894935,0.9781763602251408,0.8018261751775448,0.7916527545909849,0.7967069892472618,253.79517887256765
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_6_1,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,6,1,9,10,0:10:25.671380,625.0,62.5,0.9934769091628511,0.9940308631507546,0.9235616438356165,0.9130552546045504,0.9182783982565559,57.76850285249598,0.9859281437125749,0.9870259481037924,0.8419811320754714,0.8749999999999998,0.8581730769230268,140.18329048156738,0.9756697936210131,0.9775759849906192,0.7977792732166891,0.7916527545909849,0.7947042064688624,266.492945211905
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_6_2,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,6,2,9,10,0:07:18.821085,438.0,43.8,0.9954214007122265,0.9955683680967724,0.9448519424069546,0.9420368364030336,0.9434422894343729,21.15520752721758,0.987624750499002,0.988622754491018,0.8584905660377357,0.8921568627450978,0.8749999999999498,72.01711440086365,0.9777560975609756,0.9790018761726079,0.8088874039425326,0.808347245409015,0.808617234468888,134.8745979453033
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_6_3,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,6,3,8,10,0:10:04.264437,604.0,60.4,0.993341246961732,0.993849980215929,0.9228031754722146,0.9130552546045504,0.9179033356024008,60.90917480693144,0.9849301397205589,0.9858283433133732,0.8317757009345792,0.8725490196078429,0.8516746411482753,157.8066177368164,0.9758649155722326,0.9776510318949343,0.7956666666666666,0.7969949916527546,0.7963302752293078,259.2584446447867
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_6_4,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,6,4,8,10,0:06:35.724580,395.0,39.5,0.9954100955288,0.9955570629133458,0.9448689956331878,0.937703141928494,0.9412724306687918,21.294016702851252,0.9874251497005988,0.9882235528942116,0.8548009367681496,0.8946078431372546,0.8742514970059378,70.67608141899109,0.9783714821763603,0.9794821763602252,0.8088624338624338,0.81669449081803,0.8127595946169961,131.1271732618224
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_7_0,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,7,0,7,10,0:09:17.817550,557.0,55.7,0.9940681877019011,0.9945296759452067,0.9286298011441024,0.9208535926526202,0.9247253492472036,53.72141383675968,0.985984219269103,0.987749169435216,0.8693467336683415,0.8693467336683415,0.8693467336682915,129.85669898986816,0.9766153846153847,0.9785816135084427,0.8137906895344768,0.7762938230383973,0.79460013670535,250.9807709587945
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_7_1,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,7,1,8,10,0:10:41.300932,641.0,64.1,0.9937867924315928,0.994270792296523,0.9276351720371382,0.9176121015667207,0.9225964149918023,54.38706801919376,0.9839078073089701,0.9857765780730897,0.8426150121065373,0.8743718592964822,0.8581997533908253,143.1726779937744,0.9776210131332083,0.9793470919324578,0.8125640150221919,0.7946577629382304,0.8035111411208143,248.14849768744574
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_7_2,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,7,2,6,10,0:09:16.571012,556.0,55.6,0.9954639082426303,0.9956214895940029,0.9464864864864865,0.9459751485683414,0.9462307484463159,20.695050424604272,0.9862956810631229,0.9865033222591362,0.877805486284289,0.8844221105527635,0.881101376720851,58.48217797279358,0.9778611632270169,0.979046904315197,0.8307210031347962,0.7963272120200334,0.8131605864302263,121.67167017594824
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_7_3,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,7,3,6,10,0:10:12.313030,612.0,61.2,0.9942595364857107,0.9946760014857671,0.9313164349959117,0.9230145867098866,0.9271469271468772,53.73358692842371,0.9851536544850499,0.9868147840531561,0.8574938574938572,0.8768844221105525,0.8670807453415647,128.70258331298828,0.9776060037523452,0.979437148217636,0.8194301407483694,0.7969949916527546,0.8080568720378647,239.3132893950851
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_7_4,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,7,4,9,10,0:06:28.209857,388.0,38.8,0.9952838152696329,0.9954188849993809,0.9440540540540541,0.9435440302539168,0.9437989732504228,20.762133107256535,0.9850498338870431,0.9852574750830565,0.8799999999999998,0.8844221105527635,0.8822055137844109,73.65407085418701,0.9777560975609756,0.9789418386491557,0.8292854628651883,0.786644407345576,0.8074023303632125,142.3108114566443
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_8_0,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,8,0,7,10,0:10:21.984675,621.0,62.1,0.9933339318579701,0.9938052700094268,0.9181222707423581,0.9111592632719393,0.9146275149537292,60.577408229603485,0.9838795772392441,0.9859079748051671,0.8829516539440201,0.8504901960784311,0.8664169787764793,173.62030029296875,0.9765553470919325,0.9787917448405253,0.8223707351389378,0.7806343906510852,0.800959232613859,262.22446625321
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_8_1,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,8,1,7,10,0:11:26.411264,686.0,68.6,0.9931319297930601,0.993659379629214,0.9172563962983125,0.9127843986998917,0.9150149334780929,61.98194119509529,0.9836660617059891,0.9855877015052845,0.8801020408163263,0.8455882352941174,0.8624999999999499,176.8487319946289,0.9763001876172608,0.9786266416510319,0.8179577464788732,0.7756260434056761,0.796229648671758,262.8261806346752
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_8_2,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,8,2,9,10,0:08:24.417872,504.0,50.4,0.9950172823988868,0.9952192844637967,0.9427408412483039,0.9409534127843987,0.9418462789751433,21.76714143468373,0.9845201238390093,0.9859079748051671,0.8799999999999998,0.8627450980392154,0.8712871287128211,87.74687480926514,0.9770056285178237,0.9783864915572232,0.8148782996229003,0.7936560934891486,0.804127198917406,135.97193516425367
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_8_3,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,8,3,6,10,0:10:53.683597,653.0,65.3,0.9934685999012435,0.9939399380527001,0.9196185286103542,0.9141386782231853,0.9168704156478718,60.37786408031688,0.9821714529732039,0.9840930927724992,0.8740554156171282,0.8504901960784311,0.8621118012421859,168.92364883422852,0.9772757973733583,0.9792120075046904,0.8258446534308603,0.7916527545909849,0.8083873167404887,239.7345240910848
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_8_4,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,8,4,6,10,0:06:01.049065,361.0,36.1,0.9951856174529784,0.9953427301701306,0.9439024390243902,0.9433911159263272,0.9436467082091073,21.347260418222913,0.9836660617059891,0.9848403971388918,0.8822055137844609,0.8627450980392154,0.8723667905823537,85.98816442489624,0.9784615384615385,0.9797223264540338,0.8348400556328234,0.801669449081803,0.8179185828648794,129.91588045516104
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_9_0,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,9,0,9,10,0:10:02.586507,602.0,60.2,0.9938132414762104,0.9942098285610688,0.9283970707892596,0.9253852392538524,0.9268887083671312,54.49303391400505,0.9820974369008022,0.9841518293875954,0.8448275862068964,0.8553615960099749,0.8500619578685991,210.1791763305664,0.9776360225140713,0.9794971857410881,0.8251028806584362,0.803338898163606,0.8140754525460505,255.89326688978406
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_9_1,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,9,1,9,10,0:09:51.723018,591.0,59.1,0.9938925588931821,0.9943344702163099,0.9296004349007883,0.9245742092457421,0.9270805096231541,54.28222375757554,0.981706124046175,0.9837605165329681,0.8378378378378376,0.850374064837905,0.844059405940544,211.54246139526367,0.9769455909943715,0.9787917448405253,0.8216364258815474,0.8013355592654424,0.8113590263691183,255.5129727964048
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_9_2,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,9,2,9,10,0:09:51.359429,591.0,59.1,0.9953769276965089,0.9956262110069912,0.9464964693101575,0.9421465260881319,0.9443164882806707,19.91159612029346,0.9825865779690863,0.9838583447466249,0.8474576271186438,0.8728179551122192,0.8599508599508097,107.46948289871216,0.978296435272045,0.9797373358348969,0.825473321858864,0.8006677796327212,0.8128813559321534,143.09487342834473
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_9_3,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,9,3,9,10,0:10:33.873038,633.0,63.3,0.9939832073697211,0.994425118692849,0.9307441607821836,0.9264666125979995,0.9286004606421394,54.367811539593866,0.9820974369008022,0.9841518293875954,0.8465346534653463,0.8528678304239399,0.8496894409937386,207.6581802368164,0.9770206378986867,0.9788517823639775,0.8202938161940554,0.801669449081803,0.8108747044916759,256.99733748259365
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_9_4,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,9,4,9,10,0:06:02.755470,362.0,36.2,0.9953316034582393,0.9955242314708849,0.941017316017316,0.9402541227358746,0.9406355645706058,20.482936538867097,0.9816082958325181,0.9825865779690863,0.8546365914786965,0.850374064837905,0.8524999999999499,109.25035274028778,0.9776360225140713,0.9789718574108818,0.8348103509393832,0.7863105175292153,0.8098349381017382,151.74233227855754
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_cbow_4_3,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,cbow,4,3,9,10,0:10:25.927658,625.0,62.5,0.9934826883910387,0.9941276306856754,0.9230347849904136,0.9150149334781428,0.919007362966953,59.50714133767521,0.9860326894502229,0.9870232788509163,0.8798076923076921,0.8776978417266185,0.8787515006001898,126.56476306915283,0.9767354596622889,0.9785065666041276,0.8013948854201262,0.8056761268781302,0.8035298035297536,254.08381151269984
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_0_0,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,0,0,7,10,0:10:00.646590,600.0,60.0,0.9943240338542833,0.9947718418342215,0.9312126155519304,0.9236785329018339,0.9274302734903372,52.59640042922076,0.9766145776417878,0.9789094088077805,0.7980049875311719,0.8163265306122447,0.807061790668298,195.5455493927002,0.9774859287054409,0.979422138836773,0.8158429248476642,0.8046744574290484,0.8102202050764336,235.9139860647696
harem-wikibrwac_ELMo+CNN+Embeddings_wang2vec_skip_5_0,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,wang2vec,skip,5,0,7,10,0:11:46.084764,706.0,70.6,0.993793866082914,0.9944257633544717,0.9231816943612094,0.919674355495251,0.9214246873300206,55.560935974121094,0.9835583071145844,0.984573226428499,0.8313817330210771,0.8554216867469877,0.8432304038004249,150.9189624786377,0.97753095684803,0.9795572232645403,0.824366539396043,0.7929883138564274,0.8083730428862673,241.09822760687933
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_0_0,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,0,0,8,10,0:10:22.894240,622.0,62.2,0.9946822802382338,0.9951300882181721,0.9366331248300245,0.9288025889967637,0.9327014218008979,50.006238993476416,0.975521800896077,0.978144465085783,0.786240786240786,0.8163265306122447,0.8010012515644055,192.30849838256836,0.9760900562851782,0.9779662288930582,0.8159614723082216,0.7919866444073456,0.8037953236190623,247.51744531702113
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_0_1,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,0,1,7,10,0:08:56.371817,536.0,53.6,0.994413595450271,0.9948502082307107,0.934652928416486,0.9296116504854369,0.9321254732287224,49.92129993438721,0.9759589115943613,0.9783630204349252,0.7839805825242716,0.8239795918367344,0.8034825870646265,197.3581428527832,0.9772908067542214,0.97906191369606,0.8028685790527018,0.8036727879799667,0.8032704822292175,229.39028648093895
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_0_2,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,0,2,8,10,0:10:40.143808,640.0,64.0,0.9946039138417446,0.9950181362231875,0.9383524277141299,0.9277238403451996,0.9330078654732346,50.5654832054587,0.9750846901977925,0.9777073543874987,0.7802469135802467,0.8061224489795916,0.7929736511919196,195.43819046020508,0.9760300187617261,0.9778611632270169,0.8174575684101143,0.7879799666110183,0.8024481468887634,249.02000547338415
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_0_3,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,0,3,7,10,0:14:31.195747,871.0,87.1,0.9945255474452555,0.9949285746271999,0.9362918595153825,0.9274541531823085,0.9318520525673528,49.910045735976276,0.9758496339197902,0.978253742760354,0.7839805825242716,0.8239795918367344,0.8034825870646265,198.73673248291016,0.9774709193245779,0.9793020637898686,0.8065705665437479,0.803338898163606,0.8049514887921883,229.5800312889947
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_0_4,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,0,4,7,10,0:10:23.660923,623.0,62.3,0.9945591330437509,0.9949845506246922,0.9361586525400706,0.9293419633225458,0.9327378535660619,49.347346642438104,0.975521800896077,0.9779259097366408,0.7807228915662648,0.8265306122448978,0.8029739776951171,199.50750732421875,0.9772457786116323,0.979046904315197,0.804755525787006,0.8023372287145242,0.8035445577662098,228.0790155198839
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_1_0,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,1,0,9,10,0:10:34.816839,634.0,63.4,0.9943912340415908,0.9947757059016431,0.9313991323210412,0.9241323648103309,0.9277515192437042,52.695621490478516,0.9861581358295161,0.9872535351523601,0.8593749999999998,0.8616187989556133,0.8604954367665729,149.28832244873047,0.9769155722326454,0.9786266416510319,0.8168822328114363,0.8013355592654424,0.8090342154053098,266.1125784979926
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_1_1,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,1,1,8,10,0:10:35.859898,635.0,63.5,0.9940406861691903,0.9944364660251264,0.9293862031504617,0.9206349206349206,0.9249898634950169,53.213788874009076,0.9860585540728939,0.9873531169089823,0.8586118251928018,0.8720626631853783,0.8652849740932139,143.01628875732422,0.9765403377110694,0.9785215759849906,0.8160442600276625,0.7879799666110183,0.8017666043824878,260.10754804257994
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_1_2,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,1,2,8,10,0:11:00.532890,660.0,66.0,0.994470390012778,0.9947983218934109,0.9314363143631437,0.9246704331450094,0.9280410422572741,52.33952023001278,0.9859589723162716,0.9871539533957379,0.8564102564102561,0.8720626631853783,0.8641655886157324,147.2972869873047,0.9764953095684803,0.9783864915572232,0.8130389789582615,0.7869782971619366,0.7997964031217688,259.6085385216607
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_1_3,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,1,3,8,10,0:14:01.012499,841.0,84.1,0.9939276062103514,0.9943912340415908,0.9270409547057228,0.9195587839655637,0.9232847109669948,53.71609443776748,0.9854610635331608,0.9867556263692492,0.8516624040920714,0.8694516971279371,0.8604651162790197,144.18698501586914,0.9765403377110694,0.9784615384615385,0.8160442600276625,0.7879799666110183,0.8017666043824878,258.44105508592395
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_1_4,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,1,4,8,10,0:10:26.834806,626.0,62.6,0.9939502222021191,0.9943799260457069,0.9276422764227642,0.9209039548022598,0.9242608343458389,53.46044372109806,0.9855606452897829,0.9868552081258714,0.8538461538461536,0.8694516971279371,0.8615782664941283,142.44965744018555,0.9764202626641652,0.978326454033771,0.8129718599862732,0.7909849749582638,0.8018277204264181,256.79795399418583
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_2_0,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,2,0,7,10,0:09:48.985329,588.0,58.8,0.9940482951318689,0.9945480566093455,0.9259156492785794,0.9195370625516671,0.922715332503752,53.14040335486917,0.9833221508674399,0.9845681970669989,0.8326530612244896,0.8662420382165603,0.8491155046825721,156.91243743896484,0.9773658536585366,0.9792570356472795,0.8234683281412254,0.7943238731218698,0.8086335825968229,253.2187675193504
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_2_1,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,2,1,8,10,0:10:28.923514,628.0,62.8,0.994457190886168,0.9949001612866586,0.9287101248266297,0.9225682006062276,0.9256289742880341,50.52529654783361,0.9815010064219304,0.9824595034985143,0.8387096774193546,0.8832271762208066,0.8603929679420388,176.5075340270996,0.9753395872420263,0.9770056285178237,0.8074346952444742,0.805008347245409,0.8062196957030097,262.08868761415835
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_2_2,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,2,2,8,10,0:10:41.840641,641.0,64.1,0.9944117580245792,0.994866086640467,0.9297026951931092,0.9220170845963075,0.9258439402323794,49.78920364379883,0.9811176075912968,0.9821719543755392,0.8363636363636362,0.878980891719745,0.857142857142807,171.67340850830078,0.9757448405253283,0.9774409005628518,0.8079758713136729,0.805008347245409,0.8064893794948489,260.40610716078015
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_2_3,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,2,3,8,10,0:10:06.955379,606.0,60.6,0.9943549669475932,0.9948206537788783,0.9293237250554324,0.9239459906310278,0.9266270554096502,50.058941897223974,0.9810217578836384,0.9821719543755392,0.8343434343434342,0.8768577494692142,0.8550724637680659,168.63661766052246,0.9761200750469043,0.9777861163227017,0.8093319906008728,0.805008347245409,0.8071643789755109,257.86001523335773
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_2_4,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,2,4,9,10,0:10:31.071987,631.0,63.1,0.99428681765521,0.9947525044864951,0.928353235212441,0.9211904105814274,0.9247579529736707,50.34861233655144,0.9825553532061727,0.9837055496980734,0.84394250513347,0.8726114649681527,0.8580375782880499,169.77627563476562,0.9788968105065666,0.9806529080675422,0.8332191780821918,0.8123539232053423,0.822654268808065,263.02706033212166
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_3_0,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,3,0,8,10,0:09:58.197988,598.0,59.8,0.9945842481562799,0.9950008444519507,0.932425068119891,0.9266179258055781,0.9295124269998143,51.268280646380255,0.9800207039337474,0.9817805383022774,0.7948113207547167,0.8280098280098278,0.8110709987965804,162.48223876953125,0.9772757973733583,0.9789568480300188,0.8185871056241426,0.7969949916527546,0.8076467602773989,253.26496576379847
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_3_1,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,3,1,8,10,0:09:36.035308,576.0,57.6,0.9943252828914034,0.9948319540618139,0.93187414500684,0.9222854048199296,0.9270549809471466,52.38376048031975,0.9798136645962733,0.9814699792960663,0.7981220657276993,0.8353808353808352,0.8163265306121946,167.3523178100586,0.9768855534709193,0.978671669793621,0.8159972536903536,0.7936560934891486,0.8046716316857997,256.9706719009965
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_3_2,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,3,2,8,10,0:11:32.435328,692.0,69.2,0.9945279513595676,0.9949895850926083,0.9336065573770492,0.925264012997563,0.9294165646674328,52.47420804640826,0.9801242236024845,0.9817805383022774,0.7952941176470586,0.8304668304668302,0.8124999999999499,163.38306427001953,0.9767354596622889,0.9785365853658536,0.8184636582845333,0.7933222036727879,0.8056968463885562,260.84345252425584
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_3_3,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,3,3,8,10,0:10:19.487236,619.0,61.9,0.9944941732815403,0.9949445476552384,0.9338074398249453,0.9244516653127539,0.9291060008163876,51.47407453200396,0.9801242236024845,0.9817805383022774,0.7948113207547167,0.8280098280098278,0.8110709987965804,165.43959426879883,0.976765478424015,0.9785816135084427,0.8173673328738801,0.7919866444073456,0.804476852636884,256.6802171777796
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_3_4,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,3,4,9,10,0:06:13.448816,373.0,37.3,0.9951809942014299,0.9953724033102517,0.9452763408657773,0.9401570538857298,0.9427097474884105,21.294331294387135,0.9818840579710145,0.9821946169772257,0.8103044496487117,0.8501228501228499,0.8297362110311249,82.14322900772095,0.9791069418386491,0.9804277673545966,0.8407977606717985,0.8023372287145242,0.8211173757047169,139.78326869460773
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_4_0,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,4,0,9,10,0:10:43.719719,643.0,64.3,0.9939239646978955,0.9945123331070378,0.928709055876686,0.9161010046158024,0.9223619464187582,56.06219454372631,0.9855373947498762,0.986329866270431,0.867149758454106,0.8609112709832132,0.8640192539109005,127.7639331817627,0.9764502814258912,0.9780262664165104,0.7980198019801981,0.8073455759599332,0.8026556016597012,256.70916126392507
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_4_1,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,4,1,9,10,0:10:14.985581,614.0,61.4,0.9941050011314777,0.9946481104322245,0.9311863473713184,0.9185446646755362,0.9248223072716831,55.90918664371266,0.9856364536899456,0.9864289252105003,0.8731707317073168,0.858513189448441,0.8657799274485594,132.84538650512695,0.9751894934333959,0.9768105065666042,0.7919418758256275,0.8006677796327212,0.7962809231279593,260.4879906265824
harem-wikibrwac_ELMo+CNN+Embeddings_word2vec_cbow_4_2,brWaC,Não,harem-wikibrwac,ELMo+CNN+Embeddings,word2vec,cbow,4,2,7,10,0:08:04.802383,484.0,48.4,0.9960398280153882,0.9960964019008826,0.9496735582154516,0.9478685853923432,0.9487702133441545,18.325976410908485,0.9865279841505696,0.9877166914314017,0.8947368421052629,0.8561151079136688,0.8749999999999498,76.26620936393738,0.9775759849906192,0.9790168855534709,0.8237718996908279,0.8006677796327212,0.812055536742246,141.95842237292595
