Training_ID,Model,Representation,Embedding,Corpus_Type,Embedding_Type,Domain_Specific,Dimension,Embedding_Dimension,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
datalawyer-ft_ELMo+Embeddings_glove_s300_1,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,300,No_300,1,9,10,0:21:11.712495,1271.0,127.1,0.9960423204627814,0.9961697917362194,0.9568098720292505,0.9551728071176001,0.9559906387350376,21.115838319977367,0.9899249079470007,0.990272824794874,0.9167950693374423,0.9287200832466181,0.9227190488497822,80.36125580923898,0.9894148164677006,0.9897774182751311,0.9149574787393697,0.9149574787393697,0.9149574787393198,73.95617005484445
datalawyer-ft_ELMo+Embeddings_glove_s300_2,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,300,No_300,2,5,10,0:21:19.896589,1279.0,127.9,0.99613033634206,0.9962365624032584,0.956258565555048,0.9550587430135736,0.955658277692126,21.57527848109146,0.9895769910991273,0.9898669218056885,0.9130658436213992,0.9235171696149844,0.918261769270514,74.78082763126918,0.9893450853508869,0.9895682249246904,0.9082751744765702,0.9114557278639319,0.9098626716603744,71.50650280543736
datalawyer-ft_ELMo+Embeddings_glove_s300_3,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,300,No_300,3,5,10,0:21:21.185621,1281.0,128.1,0.9961181962207802,0.9962213872516587,0.9558857142857143,0.9540321660773354,0.9549580407603543,21.81018470401413,0.9888231712620683,0.9890406192919892,0.904979674796748,0.9266389177939646,0.915681233933112,73.54666320255825,0.9878807318978021,0.9880062479080665,0.8998519980266404,0.912456228114057,0.9061102831594134,74.78006635393415
datalawyer-ft_ELMo+Embeddings_glove_s300_4,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,300,No_300,4,8,10,0:21:27.974669,1287.0,128.7,0.996069635735661,0.9961880019181392,0.9560880531988076,0.9511805634766739,0.9536279947395007,21.79038130651954,0.9892870603925662,0.989490011887159,0.9096477794793262,0.927159209157128,0.9183200206131941,81.70591324397496,0.9875878612071851,0.9878528394510766,0.9046673286991063,0.9114557278639319,0.9080488412658358,83.8841690335955
datalawyer-ft_ELMo+Embeddings_glove_s300_5,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,300,No_300,5,9,10,0:21:26.781000,1286.0,128.6,0.9961151611904603,0.9962547725851781,0.9569498511564003,0.9533477814531767,0.9551454202616494,21.499120795653642,0.989504508422487,0.9899539010176568,0.9147843942505134,0.927159209157128,0.9209302325580897,81.64059156690325,0.9892335155639853,0.9896100635947785,0.9158366533864541,0.919959979989995,0.9178936860493635,80.80331701551165
datalawyer-ft_ELMo+Embeddings_glove_s300_6,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,300,No_300,6,9,10,0:21:19.930925,1279.0,127.9,0.9960787408266208,0.9962274573122986,0.9554868978143952,0.952435268620965,0.9539586427510067,21.020808326686087,0.989750949523064,0.9900843698356093,0.9158057851239669,0.9224765868886576,0.9191290824260775,78.69322425297328,0.9884385808323106,0.9888709137565547,0.9118236472945892,0.9104552276138069,0.9111389236545182,80.56517756325859
datalawyer-ft_ELMo+Embeddings_glove_s300_7,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,300,No_300,7,9,10,0:21:20.540993,1280.0,128.0,0.9958905689467837,0.9960210752505417,0.9536772274962827,0.9510664993726474,0.9523700742432395,22.282520014815535,0.9893160534632223,0.9897074599170799,0.9123711340206185,0.9209157127991675,0.9166235111340775,78.4592056274414,0.9890940533303582,0.9895682249246904,0.9170437405731523,0.912456228114057,0.9147442326980443,80.98554278782436
datalawyer-ft_ELMo+Embeddings_glove_s300_8,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,300,No_300,8,9,10,0:21:36.357381,1296.0,129.6,0.9959057440983835,0.9960453554931014,0.9537460027409776,0.9525493327249914,0.953147292130293,22.314475773302323,0.9900408802296251,0.9903018178655302,0.9151234567901234,0.9255983350676379,0.9203310915674616,78.68942802974156,0.9891916768938971,0.9896100635947785,0.9118086696562033,0.9154577288644322,0.9136295556664503,76.5980073928833
datalawyer-ft_ELMo+Embeddings_glove_s300_9,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,300,No_300,9,9,10,0:21:16.721590,1276.0,127.6,0.996066600705341,0.9961849668878192,0.953891805523853,0.9533477814531767,0.9536197158993167,21.973705925093107,0.9896929633817517,0.990011887158969,0.9163655136809499,0.9235171696149844,0.9199274423425259,80.03371113368443,0.9893032466807988,0.9897495258284057,0.9211723092470945,0.9119559779889945,0.9165409753644549,76.38417025974819
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s300_8,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,300,skip_300,8,8,10,0:21:15.735437,1275.0,127.5,0.9961576516149396,0.9962729827670979,0.9560452106404841,0.9551728071176001,0.9556088097682942,20.828412352895445,0.9898234321997043,0.9900553767649531,0.9091370558375634,0.9318418314255983,0.9203494347378739,77.94152750287738,0.9887732901930157,0.9890801071069955,0.8991678903573177,0.9189594797398699,0.9089559623948041,77.08410083225795
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s300_9,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,300,skip_300,9,8,10,0:21:11.269071,1271.0,127.1,0.9962335273729385,0.9963609986463765,0.9584335279972518,0.9547165507014942,0.9565714285713784,20.46644224710991,0.9898814183410165,0.9901713490475776,0.9139949109414758,0.9344432882414152,0.9241059943400581,81.40207380567279,0.9892195693406226,0.9895403324779649,0.9039881831610044,0.9184592296148074,0.9111662531016871,81.03120949608939
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s100_0,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,100,skip_100,0,8,10,0:21:18.215239,1278.0,127.8,0.9958996740377436,0.9960635656750211,0.9514818629133768,0.9484430249800387,0.9499600137095353,22.870433233998305,0.9887796816560842,0.9889971296860051,0.8976535197204194,0.9354838709677419,0.9161783439489947,85.92072939191546,0.9879504630146156,0.9882572799285954,0.8882978723404256,0.9189594797398699,0.9033685763461512,84.67938605717251
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s100_1,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,100,skip_100,1,7,10,0:21:09.887655,1269.0,126.9,0.9956811518547071,0.9958784288255039,0.9515962924819773,0.9485570890840652,0.9500742602535773,22.740802478205207,0.9897219564524079,0.9899683975529848,0.9118246687054027,0.9308012486992716,0.9212152420184876,76.49575947352818,0.9894706013611514,0.9897774182751311,0.9117063492063492,0.9194597298649325,0.9155666251556164,74.24268651689802
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s100_2,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,100,skip_100,2,9,10,0:21:12.594787,1272.0,127.2,0.9958329033707046,0.9960180402202218,0.9529909641999313,0.9503821147484887,0.9516847515704812,23.18009466627624,0.9894030326751906,0.9896639703110957,0.9067882472137792,0.931321540062435,0.9188911704311615,77.82864273616246,0.98822938748187,0.9886198817360259,0.8973981345115366,0.9144572286143071,0.9058473736372147,82.29066341945104
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s100_3,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,100,skip_100,3,6,10,0:21:31.728671,1291.0,129.1,0.9958693237345441,0.996066600705341,0.950782231357771,0.9496977301243299,0.9502396713078706,23.05927101527255,0.9893595430692065,0.9896494737757676,0.913312693498452,0.9209157127991675,0.917098445595805,80.99642887115479,0.9883827959388598,0.9888290750864666,0.9089537223340041,0.903951975987994,0.9064459493352899,79.19451411111014
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s100_4,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,100,skip_100,4,7,10,0:21:28.812067,1288.0,128.8,0.9961394414330199,0.9963063681006173,0.9544364508393285,0.9533477814531767,0.9538918055238029,22.088880240551532,0.9890696123626453,0.9893015569278942,0.9059003051881994,0.9266389177939646,0.9161522633744357,72.73531720297677,0.9889406448733683,0.9891637844471717,0.9045027214250371,0.9144572286143071,0.9094527363183581,72.16698453085763
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s100_5,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,100,skip_100,5,9,10,0:21:16.640816,1276.0,127.6,0.9960271453111816,0.9961880019181392,0.9546858908341915,0.9516368198927797,0.9531589169427125,21.852189704684392,0.9894465222811748,0.9897219564524079,0.9111791730474732,0.9287200832466181,0.9198660139138898,82.11237403324672,0.9878946781211648,0.9882712261519581,0.9101347978032951,0.9119559779889945,0.9110444777610694,90.33101673126221
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s100_6,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,100,skip_100,6,9,10,0:21:18.819094,1278.0,127.8,0.9957995180371851,0.9959876899170222,0.9520375457875457,0.9486711531880917,0.9503513683368066,22.689760532847213,0.98925806732191,0.9895914876344554,0.9085365853658537,0.9302809573361083,0.9192802056554771,81.20821642194475,0.9875739149838224,0.987978355461341,0.8978282329713722,0.9099549774887443,0.9038509316769685,82.72286766597203
datalawyer-ft_ELMo+Embeddings_wang2vec_skip_s100_7,datalawyer-ft,ELMo+Embeddings,wang2vec,Nilc,skip,Não,100,skip_100,7,8,10,0:21:16.015698,1276.0,127.6,0.9959451994925429,0.9961030210691805,0.9526748971193416,0.9506102429565416,0.9516414501855053,22.8327475413223,0.9893160534632223,0.9896059841697834,0.9071065989847715,0.9297606659729448,0.9182939362794978,80.88195803506034,0.9884943657257614,0.9888988062032802,0.8953033268101761,0.9154577288644322,0.905268365075389,80.84732014792306
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_10B-jur2vec-nilc-brwac_win-15_s300_3,datalawyer-ft,ELMo+Embeddings,glove,10B-jur2vec-nilc-brwac,No,Sim,300,No_300,3,9,10,0:21:24.582059,1284.0,128.4,0.9963670687070164,0.9964550845862951,0.9574540891981294,0.9574540891981294,0.9574540891980794,20.361977185208374,0.9898089356643762,0.9903887970774985,0.9188911704312115,0.931321540062435,0.9250645994831541,84.9673280443464,0.9896519022648667,0.9900563427423854,0.9135864135864136,0.9149574787393697,0.9142714321419145,82.14870782579695
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_10B-jur2vec-nilc-brwac_win-15_s300_4,datalawyer-ft,ELMo+Embeddings,glove,10B-jur2vec-nilc-brwac,No,Sim,300,No_300,4,7,10,0:21:30.435015,1290.0,129.0,0.9964095591314958,0.9965127501623742,0.9565217391304348,0.9560853199498118,0.9563034797489517,19.63362796321237,0.9891131019686294,0.9893450465338784,0.9060131379484588,0.9328824141519251,0.9192514739809805,81.13849983215331,0.9894008702443379,0.9896519022648667,0.9016232169208067,0.9169584792396198,0.9092261904761405,77.42319147927421
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_10B-jur2vec-nilc-brwac_win-15_s300_5,datalawyer-ft,ELMo+Embeddings,glove,10B-jur2vec-nilc-brwac,No,Sim,300,No_300,5,9,10,0:21:17.478443,1277.0,127.7,0.9961485465239798,0.9962547725851781,0.9558168740723827,0.9549446789095472,0.9553805774277715,20.485460580492312,0.9898524252703604,0.9903598040068423,0.917610710607621,0.927159209157128,0.9223602484471549,83.46505581992012,0.9891358920004463,0.9895682249246904,0.9164582291145573,0.9164582291145573,0.9164582291145074,82.22450133732387
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_10B-jur2vec-nilc-brwac_win-15_s300_6,datalawyer-ft,ELMo+Embeddings,glove,10B-jur2vec-nilc-brwac,No,Sim,300,No_300,6,9,10,0:21:29.216012,1289.0,128.9,0.9963549285857366,0.9964520495559751,0.9588336192109777,0.9564275122618912,0.9576290543626728,19.769150347066073,0.9892870603925662,0.9898814183410165,0.9154203197524498,0.9235171696149844,0.9194509194508695,82.67122448512487,0.989930826732121,0.990363159656365,0.9198992443324937,0.9134567283641821,0.9166666666666168,77.24337828499931
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_10B-jur2vec-nilc-brwac_win-15_s300_7,datalawyer-ft,ELMo+Embeddings,glove,10B-jur2vec-nilc-brwac,No,Sim,300,No_300,7,8,10,0:21:28.838106,1288.0,128.8,0.9963792088282962,0.9964915049501345,0.9576145321604022,0.9560853199498118,0.9568493150684432,19.90468837000841,0.9895624945637993,0.989750949523064,0.9088607594936708,0.9339229968782519,0.9212214523992316,82.88849983215331,0.9897216333816803,0.9898889880620328,0.9042920572274297,0.9169584792396198,0.910581222056582,78.29589541299002
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_10B-jur2vec-nilc-brwac_win-15_s300_8,datalawyer-ft,ELMo+Embeddings,glove,10B-jur2vec-nilc-brwac,No,Sim,300,No_300,8,7,10,0:21:23.955428,1283.0,128.3,0.9959755497957424,0.9961212312511002,0.9553296012795613,0.9538040378692826,0.9545662100456122,20.172546609047732,0.9895190049578151,0.989765446058392,0.9110320284697508,0.9323621227887617,0.9215736693236837,78.65666582924979,0.9897216333816803,0.9899029342853956,0.9055582882439744,0.92096048024012,0.9131944444443946,72.92616487230573
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_10B-jur2vec-nilc-brwac_win-15_s300_9,datalawyer-ft,ELMo+Embeddings,glove,10B-jur2vec-nilc-brwac,No,Sim,300,No_300,9,8,10,0:21:22.181524,1282.0,128.2,0.9963852788889361,0.9964884699198145,0.9578911331735707,0.9574540891981294,0.9576725613233955,19.44807956555138,0.9890551158273173,0.9893015569278942,0.9075672930421533,0.9297606659729448,0.9185299408891816,84.50668037959508,0.9877133772174496,0.9880480865781547,0.9009457441513191,0.9054527263631816,0.9031936127744011,92.42481722150531
datalawyer-ft_ELMo+Embeddings_glove_s100_0,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,100,No_100,0,6,10,0:21:33.281207,1293.0,129.3,0.9958905689467837,0.9960787408266208,0.9521853246605044,0.9517508839968062,0.951968054763213,22.0715448037247,0.9887941781914122,0.9890116262213331,0.9157622739018088,0.9219562955254943,0.9188488462535149,85.31871694837298,0.9893869240209752,0.9895263862546022,0.9141716566866267,0.9164582291145573,0.9153135148638021,79.31997173854283
datalawyer-ft_ELMo+Embeddings_glove_s100_1,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,100,No_100,1,9,10,0:21:25.188432,1285.0,128.5,0.9957327473701463,0.9959118141590234,0.9512975877443695,0.9491274096041976,0.9502112595637278,22.80457580601511,0.9896929633817517,0.9899104114116726,0.9102040816326531,0.9281997918834547,0.9191138588356017,80.47753734588623,0.9892056231172598,0.9895542787013277,0.9097222222222222,0.9174587293646823,0.9135740971356909,76.98064422607422
datalawyer-ft_ELMo+Embeddings_glove_s100_2,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,100,No_100,2,8,10,0:21:19.720199,1279.0,127.9,0.9960241102808617,0.9962031770697389,0.9542909381784939,0.9525493327249914,0.9534193401072683,21.592810048647454,0.9898814183410165,0.9900553767649531,0.9096905124302385,0.9328824141519251,0.9211405086051389,78.16214008331299,0.9885501506192124,0.9887035590762021,0.8984298331697743,0.9159579789894947,0.9071092395342576,81.67216292790005
datalawyer-ft_ELMo+Embeddings_glove_s100_3,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,100,No_100,3,6,10,0:21:25.385008,1285.0,128.5,0.9960908809479007,0.9962881579186976,0.9545194834876014,0.9527774609330444,0.9536476766753696,21.74357087334241,0.9896204807051114,0.9899394044823288,0.9237199582027168,0.9198751300728408,0.9217935349321711,83.51564423697336,0.9895961173714158,0.9898192569452192,0.9172517552657974,0.9149574787393697,0.9161031805659406,77.47286396026611
datalawyer-ft_ELMo+Embeddings_glove_s100_4,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,100,No_100,4,9,10,0:21:23.830512,1283.0,128.3,0.9959694797351025,0.9961364064027,0.9547169811320755,0.9523212045169385,0.9535175879396485,22.2985152130478,0.9896784668464237,0.9900843698356093,0.9180834621329211,0.927159209157128,0.9225990163085185,84.4750725882394,0.9885780430659378,0.9889685373200937,0.9075462268865567,0.9084542271135568,0.9079999999999501,86.6092338017055
datalawyer-ft_ELMo+Embeddings_glove_s100_5,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,100,No_100,5,9,10,0:21:20.772546,1280.0,128.0,0.9957995180371851,0.9959634096744626,0.9523319615912208,0.9502680506444622,0.9512988866685198,22.00644022116632,0.9892725638572382,0.9898379287350323,0.9153329891584925,0.9224765868886576,0.918890904379323,83.25467224121094,0.988856967533192,0.9893590315742496,0.9059233449477352,0.9104552276138069,0.908183632734481,79.18227454594204
datalawyer-ft_ELMo+Embeddings_glove_s100_6,datalawyer-ft,ELMo+Embeddings,glove,Nilc,No,Não,100,No_100,6,5,10,0:21:19.718164,1279.0,127.9,0.9961515815542997,0.9962760177974178,0.9538970672144242,0.9534618455572031,0.9536794067312677,21.794850805785757,0.9891855846452697,0.9896929633817517,0.9087683730359858,0.9328824141519251,0.9206675224646483,77.52734375,0.9883409572687716,0.988759343969653,0.9051851851851852,0.9169584792396198,0.9110337972166499,77.50316134861538
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s100_1,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,100,skip_100,1,9,10,0:21:17.189109,1277.0,127.7,0.9959178842196633,0.9961121261601403,0.9542543458371455,0.9517508839968062,0.9530009708182927,22.2009303365017,0.9891131019686294,0.9895479980284712,0.9123076923076923,0.9255983350676379,0.918904958677636,85.38318440573556,0.9881178176949682,0.9885780430659378,0.9048096192384769,0.9034517258629314,0.9041301627033292,91.2779060636248
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s100_2,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,100,skip_100,2,9,10,0:21:16.735390,1276.0,127.6,0.9958025530675051,0.9960210752505417,0.9524899828277046,0.9490133455001711,0.9507484858872772,22.70607076393315,0.9903743005421705,0.990780203531356,0.9158542842483325,0.9287200832466181,0.922242314647328,76.82917744772774,0.9885501506192124,0.988954591096731,0.9074626865671642,0.912456228114057,0.9099526066350211,83.15534030369349
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s100_3,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,100,skip_100,3,9,10,0:21:16.243836,1276.0,127.6,0.9959482345228629,0.9961546165846197,0.9547433547204399,0.9504961788525151,0.9526150328664833,22.16690108381166,0.9900553767649531,0.9904032936128265,0.9200618875709129,0.9281997918834547,0.9241129241128742,80.12757944379534,0.9901818587526497,0.9906141916768939,0.9202207727044657,0.9174587293646823,0.9188376753506514,78.17263916560582
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s100_4,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,100,skip_100,4,9,10,0:21:13.028148,1273.0,127.3,0.9960150051899018,0.9961880019181392,0.9550291795399931,0.9519790122048591,0.9535016565748387,22.069227704241232,0.9899828940883129,0.990272824794874,0.9192546583850931,0.9240374609781478,0.9216398546963692,79.83444712502616,0.9893729777976124,0.9897913644984938,0.9149899396378269,0.9099549774887443,0.9124655129169302,83.10922521863665
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s100_5,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,100,skip_100,5,6,10,0:21:14.131130,1274.0,127.4,0.9956963270063068,0.9958875339164638,0.9497430039977156,0.9484430249800387,0.9490925693413494,22.818230898102367,0.9893740396045345,0.9895769910991273,0.9124613800205973,0.9219562955254943,0.9171842650103019,83.88424758911133,0.9894148164677006,0.9895682249246904,0.9087754090233019,0.9169584792396198,0.9128486055776392,78.60111825125558
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s100_6,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,100,skip_100,6,9,10,0:21:15.469391,1275.0,127.5,0.9957995180371851,0.9959907249473422,0.9525773195876288,0.9485570890840652,0.9505629536491469,22.79563441013266,0.9898234321997043,0.9901278594415934,0.9167958656330749,0.922996878251821,0.9198859217007537,81.84757843017579,0.9884385808323106,0.988856967533192,0.9126067302862882,0.9089544772386193,0.9107769423558397,90.5014590399606
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s100_7,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,100,skip_100,7,6,10,0:21:18.506477,1278.0,127.8,0.995872358764864,0.9960453554931014,0.9537651636530099,0.9506102429565416,0.9521850899742431,22.373503481683557,0.989750949523064,0.9899539010176568,0.9194386694386695,0.9203954214360042,0.9199167966718168,80.2233500616891,0.9890103759901818,0.989149838223809,0.91356783919598,0.9094547273636818,0.9115066432689398,77.87477046421596
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s100_8,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,100,skip_100,8,9,10,0:21:13.701299,1273.0,127.3,0.9958693237345441,0.9960362504021415,0.9534990264574504,0.9495836660203034,0.9515373185506416,22.476807793225248,0.9894175292105187,0.9895769910991273,0.9090909090909091,0.9209157127991675,0.9149651072628086,83.64873997824533,0.9886896128528394,0.988954591096731,0.9075462268865567,0.9084542271135568,0.9079999999999501,84.76350419180734
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s100_9,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,100,skip_100,9,7,10,0:21:12.869848,1272.0,127.2,0.9958237982797448,0.9960150051899018,0.9514063571918592,0.9491274096041976,0.9502655170444314,22.95901269854212,0.9897074599170799,0.9899104114116726,0.9042338709677419,0.9334027055150884,0.9185867895544815,74.69067031315394,0.9888290750864666,0.9890103759901818,0.904296875,0.9264632316158079,0.9152458611316525,79.42177734375
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s300_0,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,300,skip_300,0,8,10,0:21:20.682494,1280.0,128.0,0.9959603746441427,0.9960635656750211,0.9541357672561324,0.953918101973309,0.9540269221993568,20.800939590653027,0.9890986054333014,0.9894465222811748,0.905727318803852,0.9297606659729448,0.917586649550656,80.94052873338971,0.9887732901930157,0.98905221466027,0.9004435682602268,0.9139569784892446,0.9071499503475171,80.14091230119978
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s300_1,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,300,skip_300,1,5,10,0:21:20.702404,1280.0,128.0,0.9960392854324615,0.9961424764633399,0.9561793906196508,0.9557431276377324,0.9559612093553408,21.44145677133572,0.9895479980284712,0.9898234321997043,0.912506433350489,0.9224765868886576,0.917464424320778,77.35041266850062,0.9890103759901818,0.989149838223809,0.9147869674185464,0.9129564782391195,0.913870806209264,72.66080869947162
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s300_2,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,300,skip_300,2,9,10,0:21:21.113752,1281.0,128.1,0.996266912706458,0.996397419010216,0.9579956625955941,0.9573400250941029,0.957667731629343,21.06022754183576,0.9894175292105187,0.9897219564524079,0.9209157127991675,0.9209157127991675,0.9209157127991175,79.43200427464076,0.9887314515229276,0.98905221466027,0.9195171026156942,0.9144572286143071,0.9169801856031605,79.88394730431693
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s300_3,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,300,skip_300,3,8,10,0:21:08.159128,1268.0,126.8,0.9961940719787791,0.9963002980399774,0.9579103456142352,0.9579103456142352,0.9579103456141852,20.774149568534337,0.9894465222811748,0.989765446058392,0.9100152516522624,0.931321540062435,0.9205451272820276,84.56935490199498,0.9891219457770836,0.9894287626910633,0.9020669291338582,0.9169584792396198,0.9094517489456211,83.27036824907576
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s300_4,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,300,skip_300,4,9,10,0:21:22.950500,1282.0,128.2,0.9961060560995004,0.9962092471303788,0.955946131020315,0.9554009353256531,0.955673455416688,20.695675016180868,0.9895335014931431,0.989997390623641,0.912506433350489,0.9224765868886576,0.917464424320778,81.69548609597342,0.9885919892893005,0.98905221466027,0.9162462159434914,0.9084542271135568,0.9123335845264509,87.43932154519217
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s300_5,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,300,skip_300,5,9,10,0:21:25.518051,1285.0,128.5,0.9961181962207802,0.9962092471303788,0.9560150805438136,0.9544884224934413,0.9552511415524616,21.270850450714672,0.9893160534632223,0.9896784668464237,0.9178367134685388,0.9183142559833507,0.9180754226267381,83.74935597011022,0.9881596563650563,0.9884943657257614,0.9174635128334172,0.9119559779889945,0.9147014550927749,86.97974409375873
datalawyer-ft_ELMo+Embeddings_wang2vec-lc_jur_skip_10B-jur2vec-nilc-brwac_s300_6,datalawyer-ft,ELMo+Embeddings,wang2vec,10B-jur2vec-nilc-brwac,skip,Sim,300,skip_300,6,6,10,0:21:12.665077,1272.0,127.2,0.9961940719787791,0.996330648343177,0.9566309061858024,0.9560853199498118,0.9563580352558116,19.797552762587376,0.9891420950392856,0.9893305499985503,0.9122626988199076,0.9250780437044746,0.9186256781192991,82.43421966007777,0.9891637844471717,0.9892614080107107,0.9094076655052264,0.9139569784892446,0.9116766467065368,74.78131378718786
datalawyer-ft_ELMo+Embeddings_glove-lc_jur_10B-jur2vec-nilc-brwac_win-15_s300_2,datalawyer-ft,ELMo+Embeddings,glove,10B-jur2vec-nilc-brwac,No,Sim,300,No_300,2,8,10,0:21:20.155451,1280.0,128.0,0.9964672247075749,0.9965734507687731,0.9579284326054648,0.9557431276377324,0.9568345323740508,18.825630961751646,0.9893450465338784,0.9895914876344554,0.9129989764585466,0.9281997918834547,0.9205366357068644,86.50382039206369,0.9893450853508869,0.9894148164677006,0.9090457256461233,0.9149574787393697,0.9119920219396159,80.56168659755161
